iso_code,country,year,sex,age_group,homicide_rate
ATG,Antigua and Barbuda,2020,male,ALL,18.3202611
ATG,Antigua and Barbuda,2021,both,ALL,17.3255801
ATG,Antigua and Barbuda,2021,female,0_9,0.0000000
ATG,Antigua and Barbuda,2021,female,10_14,0.0000000
ATG,Antigua and Barbuda,2021,female,15_17,0.0000000
ATG,Antigua and Barbuda,2021,female,18_19,0.0000000
ATG,Antigua and Barbuda,2021,female,20_24,0.0000000
ATG,Antigua and Barbuda,2021,female,25_29,27.3112113
ATG,Antigua and Barbuda,2021,female,30_44,9.4446543
ATG,Antigua and Barbuda,2021,female,45_59,18.9645363
ATG,Antigua and Barbuda,2021,female,60_PLUS,11.8920205
ATG,Antigua and Barbuda,2021,female,ALL,10.3242858
ATG,Antigua and Barbuda,2021,male,0_9,0.0000000
ATG,Antigua and Barbuda,2021,male,10_14,0.0000000
ATG,Antigua and Barbuda,2021,male,15_17,0.0000000
ATG,Antigua and Barbuda,2021,male,18_19,0.0000000
ATG,Antigua and Barbuda,2021,male,20_24,0.0000000
ATG,Antigua and Barbuda,2021,male,25_29,0.0000000
ATG,Antigua and Barbuda,2021,male,30_44,51.0933987
ATG,Antigua and Barbuda,2021,male,45_59,22.6474918
ATG,Antigua and Barbuda,2021,male,60_PLUS,32.7788249
ATG,Antigua and Barbuda,2021,male,ALL,25.0458225
ATG,Antigua and Barbuda,2022,both,ALL,10.7712193
ATG,Antigua and Barbuda,2022,female,0_9,0.0000000
ATG,Antigua and Barbuda,2022,female,10_14,0.0000000
ATG,Antigua and Barbuda,2022,female,15_17,0.0000000
ATG,Antigua and Barbuda,2022,female,18_19,0.0000000
ATG,Antigua and Barbuda,2022,female,20_24,0.0000000
ATG,Antigua and Barbuda,2022,female,25_29,0.0000000
ATG,Antigua and Barbuda,2022,female,30_44,0.0000000
ATG,Antigua and Barbuda,2022,female,45_59,0.0000000
ATG,Antigua and Barbuda,2022,female,60_PLUS,11.3759172
ATG,Antigua and Barbuda,2022,female,ALL,2.0546538
ATG,Antigua and Barbuda,2022,male,0_9,0.0000000
ATG,Antigua and Barbuda,2022,male,10_14,0.0000000
ATG,Antigua and Barbuda,2022,male,15_17,0.0000000
ATG,Antigua and Barbuda,2022,male,18_19,0.0000000
ATG,Antigua and Barbuda,2022,male,20_24,0.0000000
ATG,Antigua and Barbuda,2022,male,25_29,27.5900124
ATG,Antigua and Barbuda,2022,male,30_44,30.4614916
ATG,Antigua and Barbuda,2022,male,45_59,11.2523911
ATG,Antigua and Barbuda,2022,male,60_PLUS,31.4119680
ATG,Antigua and Barbuda,2022,male,ALL,20.3758207
ATG,Antigua and Barbuda,2023,both,ALL,10.7163333
ATG,Antigua and Barbuda,2023,female,ALL,2.0446762
ATG,Antigua and Barbuda,2023,male,ALL,20.2666186
ARG,Argentina,2001,both,ALL,8.3163176
ARG,Argentina,2002,both,ALL,9.3874865
ARG,Argentina,2003,both,ALL,7.7216797
ARG,Argentina,2004,both,ALL,6.0233025
ARG,Argentina,2005,both,ALL,5.6047423
ARG,Argentina,2006,both,ALL,5.3278327
ARG,Argentina,2007,both,ALL,5.3452599
ARG,Argentina,2008,both,ALL,5.8653061
ARG,Argentina,2009,both,ALL,6.4667995
ARG,Argentina,2010,both,ALL,5.7739778
ARG,Argentina,2011,both,ALL,6.0171585
ARG,Argentina,2012,both,ALL,6.2805785
ARG,Argentina,2013,both,ALL,7.2142387
ARG,Argentina,2014,both,ALL,7.5027767
ARG,Argentina,2015,both,ALL,6.5252874
ARG,Argentina,2015,female,30_44,1.9436266
ARG,Argentina,2015,female,45_59,1.4923832
ARG,Argentina,2015,female,60_PLUS,1.6946108
ARG,Argentina,2015,female,ALL,1.7639570
ARG,Argentina,2015,male,30_44,14.7313930
ARG,Argentina,2015,male,45_59,8.1328144
ARG,Argentina,2015,male,60_PLUS,6.1758775
ARG,Argentina,2015,male,ALL,11.3754012
ARG,Argentina,2016,both,ALL,5.9794562
ARG,Argentina,2017,both,ALL,5.2315599
ARG,Argentina,2017,female,ALL,1.8266687
ARG,Argentina,2017,male,ALL,8.6957896
ARG,Argentina,2018,both,ALL,5.3387220
ARG,Argentina,2018,female,0_9,0.8101295
ARG,Argentina,2018,female,10_14,0.4670836
ARG,Argentina,2018,female,15_17,2.0648775
ARG,Argentina,2018,female,18_19,1.7551365
ARG,Argentina,2018,female,20_24,2.4378522
ARG,Argentina,2018,female,25_29,2.8917016
ARG,Argentina,2018,female,30_44,1.8502960
ARG,Argentina,2018,female,45_59,1.8693817
ARG,Argentina,2018,female,60_PLUS,1.9363146
ARG,Argentina,2018,female,ALL,1.7590543
ARG,Argentina,2018,male,0_9,0.7402463
ARG,Argentina,2018,male,10_14,0.8845108
ARG,Argentina,2018,male,15_17,10.9644499
ARG,Argentina,2018,male,18_19,17.7336160
ARG,Argentina,2018,male,20_24,19.3755883
ARG,Argentina,2018,male,25_29,17.3991362
ARG,Argentina,2018,male,30_44,12.5994587
ARG,Argentina,2018,male,45_59,6.5831421
ARG,Argentina,2018,male,60_PLUS,5.6927365
ARG,Argentina,2018,male,ALL,8.9780936
ARG,Argentina,2019,both,ALL,5.1319150
ARG,Argentina,2019,female,0_9,0.4521015
ARG,Argentina,2019,female,10_14,0.6355108
ARG,Argentina,2019,female,15_17,2.9581787
ARG,Argentina,2019,female,18_19,1.4649042
ARG,Argentina,2019,female,20_24,2.2735388
ARG,Argentina,2019,female,25_29,2.5121232
ARG,Argentina,2019,female,30_44,2.1713888
ARG,Argentina,2019,female,45_59,1.7557540
ARG,Argentina,2019,female,60_PLUS,2.2011892
ARG,Argentina,2019,female,ALL,1.8000726
ARG,Argentina,2019,male,0_9,0.6154574
ARG,Argentina,2019,male,10_14,1.2565491
ARG,Argentina,2019,male,15_17,8.8277872
ARG,Argentina,2019,male,18_19,14.9653803
ARG,Argentina,2019,male,20_24,18.9482598
ARG,Argentina,2019,male,25_29,14.6354039
ARG,Argentina,2019,male,30_44,12.2618219
ARG,Argentina,2019,male,45_59,7.2229619
ARG,Argentina,2019,male,60_PLUS,5.3171402
ARG,Argentina,2019,male,ALL,8.4993023
ARG,Argentina,2020,both,ALL,5.3527215
ARG,Argentina,2020,female,0_9,0.6937918
ARG,Argentina,2020,female,10_14,0.5145353
ARG,Argentina,2020,female,15_17,1.4772329
ARG,Argentina,2020,female,18_19,1.7676251
ARG,Argentina,2020,female,20_24,2.1065345
ARG,Argentina,2020,female,25_29,2.1462078
ARG,Argentina,2020,female,30_44,2.5090272
ARG,Argentina,2020,female,45_59,1.4765806
ARG,Argentina,2020,female,60_PLUS,1.3886852
ARG,Argentina,2020,female,ALL,1.6335507
ARG,Argentina,2020,male,0_9,0.4383113
ARG,Argentina,2020,male,10_14,0.5401583
ARG,Argentina,2020,male,15_17,9.4609684
ARG,Argentina,2020,male,18_19,16.3110231
ARG,Argentina,2020,male,20_24,20.9182905
ARG,Argentina,2020,male,25_29,18.2189725
ARG,Argentina,2020,male,30_44,13.0768328
ARG,Argentina,2020,male,45_59,6.8950332
ARG,Argentina,2020,male,60_PLUS,5.2536027
ARG,Argentina,2020,male,ALL,9.1215300
ARG,Argentina,2021,both,ALL,4.6212637
ARG,Argentina,2021,female,0_9,0.5964749
ARG,Argentina,2021,female,10_14,0.2826957
ARG,Argentina,2021,female,15_17,0.7844568
ARG,Argentina,2021,female,18_19,1.4794147
ARG,Argentina,2021,female,20_24,2.5242297
ARG,Argentina,2021,female,25_29,1.7361458
ARG,Argentina,2021,female,30_44,2.0486254
ARG,Argentina,2021,female,45_59,1.2326395
ARG,Argentina,2021,female,60_PLUS,1.1563934
ARG,Argentina,2021,female,ALL,1.3488559
ARG,Argentina,2021,male,0_9,0.7353850
ARG,Argentina,2021,male,10_14,0.5873797
ARG,Argentina,2021,male,15_17,8.9356521
ARG,Argentina,2021,male,18_19,13.5474202
ARG,Argentina,2021,male,20_24,17.2627517
ARG,Argentina,2021,male,25_29,15.2212730
ARG,Argentina,2021,male,30_44,11.0613160
ARG,Argentina,2021,male,45_59,7.1049214
ARG,Argentina,2021,male,60_PLUS,4.2898996
ARG,Argentina,2021,male,ALL,7.9455061
ARG,Argentina,2022,both,ALL,4.3120246
ARG,Argentina,2022,female,0_9,0.6784921
ARG,Argentina,2022,female,10_14,0.3364040
ARG,Argentina,2022,female,15_17,1.2688727
ARG,Argentina,2022,female,18_19,2.0749579
ARG,Argentina,2022,female,20_24,1.8820424
ARG,Argentina,2022,female,25_29,2.1439320
ARG,Argentina,2022,female,30_44,1.8053135
ARG,Argentina,2022,female,45_59,1.4789284
ARG,Argentina,2022,female,60_PLUS,1.8132459
ARG,Argentina,2022,female,ALL,1.5078161
ARG,Argentina,2022,male,0_9,0.5561985
ARG,Argentina,2022,male,10_14,0.6883639
ARG,Argentina,2022,male,15_17,7.1162965
ARG,Argentina,2022,male,18_19,15.3950345
ARG,Argentina,2022,male,20_24,13.4562866
ARG,Argentina,2022,male,25_29,14.9596230
ARG,Argentina,2022,male,30_44,10.1049327
ARG,Argentina,2022,male,45_59,5.3518778
ARG,Argentina,2022,male,60_PLUS,4.2709470
ARG,Argentina,2022,male,ALL,7.1602555
ARG,Argentina,2023,both,ALL,4.4929114
ARG,Argentina,2023,female,ALL,1.5779322
ARG,Argentina,2023,male,ALL,7.4523218
ARM,Armenia,1990,both,ALL,5.0110814
ARM,Armenia,1990,female,ALL,1.2300460
ARM,Armenia,1990,male,ALL,9.1365225
ARM,Armenia,1991,both,ALL,5.1466854
ARM,Armenia,1991,female,ALL,1.5793630
ARM,Armenia,1991,male,ALL,9.0329239
ARM,Armenia,1992,both,ALL,8.5389649
ARM,Armenia,1993,both,ALL,7.7606196
ARM,Armenia,1993,female,ALL,2.9918871
ARM,Armenia,1993,male,ALL,12.9762564
ARM,Armenia,1994,both,ALL,4.6662169
ARM,Armenia,1994,female,ALL,1.3958304
ARM,Armenia,1994,male,ALL,8.2508716
ARM,Armenia,1995,both,ALL,3.5070942
ARM,Armenia,1995,female,ALL,1.1035238
ARM,Armenia,1995,male,ALL,6.1447973
ARM,Armenia,1996,both,ALL,3.4769502
ARM,Armenia,1996,female,ALL,1.3405974
ARM,Armenia,1996,male,ALL,5.8218296
ARM,Armenia,1997,both,ALL,3.0804405
ARM,Armenia,1997,female,ALL,1.2744579
ARM,Armenia,1997,male,ALL,5.0628157
ARM,Armenia,1998,both,ALL,2.8986402
ARM,Armenia,1998,female,ALL,0.9201126
ARM,Armenia,1998,male,ALL,5.0858875
ARM,Armenia,1999,both,ALL,2.8415495
ARM,Armenia,1999,female,ALL,1.1516706
ARM,Armenia,1999,male,ALL,4.7373408
ARM,Armenia,2000,both,ALL,2.9114145
ARM,Armenia,2000,female,ALL,1.5530790
ARM,Armenia,2000,male,ALL,4.4589770
ARM,Armenia,2001,both,ALL,2.8531138
ARM,Armenia,2001,female,ALL,1.1136139
ARM,Armenia,2001,male,ALL,4.8539080
ARM,Armenia,2002,both,ALL,2.2581268
ARM,Armenia,2002,female,ALL,1.1967815
ARM,Armenia,2002,male,ALL,3.4814682
ARM,Armenia,2003,female,ALL,0.6669109
ARM,Armenia,2003,male,ALL,4.6168077
ARM,Armenia,2004,both,ALL,2.7460339
ARM,Armenia,2004,female,ALL,1.3580557
ARM,Armenia,2004,male,ALL,4.3491342
ARM,Armenia,2005,both,ALL,1.9292491
ARM,Armenia,2005,female,ALL,0.6823256
ARM,Armenia,2005,male,ALL,3.3710666
ARM,Armenia,2006,both,ALL,2.6418074
ARM,Armenia,2006,female,ALL,1.6204516
ARM,Armenia,2006,male,ALL,3.8242684
ARM,Armenia,2007,both,ALL,2.5883928
ARM,Armenia,2007,female,ALL,0.8139639
ARM,Armenia,2007,male,ALL,4.6454353
ARM,Armenia,2008,both,ALL,3.2770381
ARM,Armenia,2008,female,ALL,1.6560236
ARM,Armenia,2008,male,ALL,5.1626908
ARM,Armenia,2009,both,ALL,3.2931406
ARM,Armenia,2009,female,ALL,1.5741646
ARM,Armenia,2009,male,ALL,5.3043656
ARM,Armenia,2010,both,ALL,1.9105599
ARM,Armenia,2010,female,ALL,0.6309564
ARM,Armenia,2010,male,ALL,3.4170701
ARM,Armenia,2011,both,ALL,2.4287865
ARM,Armenia,2011,female,ALL,1.2006065
ARM,Armenia,2011,male,ALL,3.8784639
ARM,Armenia,2012,both,ALL,2.2241023
ARM,Armenia,2012,female,ALL,1.2016593
ARM,Armenia,2012,male,ALL,3.4293029
ARM,Armenia,2013,both,ALL,2.1556753
ARM,Armenia,2013,female,ALL,1.2024639
ARM,Armenia,2013,male,ALL,3.2776408
ARM,Armenia,2014,both,ALL,2.4637099
ARM,Armenia,2014,female,ALL,1.2666393
ARM,Armenia,2014,male,ALL,3.8706590
ARM,Armenia,2015,both,ALL,2.5674578
ARM,Armenia,2015,female,ALL,1.3313591
ARM,Armenia,2015,male,ALL,4.0183295
ARM,Armenia,2016,both,ALL,2.9806847
ARM,Armenia,2016,female,ALL,0.8887992
ARM,Armenia,2016,male,ALL,5.1353289
ARM,Armenia,2017,both,ALL,2.4014023
ARM,Armenia,2017,female,ALL,0.6996051
ARM,Armenia,2017,male,ALL,4.3943014
ARM,Armenia,2018,both,ALL,1.7182340
ARM,Armenia,2018,female,ALL,0.7014622
ARM,Armenia,2018,male,ALL,2.9065185
ARM,Armenia,2019,both,ALL,2.5137988
ARM,Armenia,2019,female,ALL,0.6398421
ARM,Armenia,2019,male,ALL,4.6976853
ARM,Armenia,2020,both,ALL,2.5943545
ARM,Armenia,2020,female,ALL,1.4152848
ARM,Armenia,2020,male,ALL,3.9657746
ARM,Armenia,2021,both,ALL,3.1355078
ARM,Armenia,2021,female,ALL,1.3613976
ARM,Armenia,2021,male,ALL,5.1965031
ARM,Armenia,2022,both,ALL,2.7422229
ARM,Armenia,2022,female,ALL,1.4221666
ARM,Armenia,2022,male,ALL,4.2730590
ARM,Armenia,2023,both,ALL,2.2083358
ARM,Armenia,2023,female,ALL,0.6970761
ARM,Armenia,2023,male,ALL,3.9549632
ABW,Aruba,1990,both,ALL,0.0000000
ABW,Aruba,1990,female,ALL,0.0000000
ABW,Aruba,1990,male,ALL,0.0000000
ABW,Aruba,1995,both,ALL,7.9032640
ABW,Aruba,1995,female,ALL,0.0000000
ABW,Aruba,1995,male,ALL,16.2650113
ABW,Aruba,1999,both,ALL,2.3129008
ABW,Aruba,1999,female,ALL,2.2314206
ABW,Aruba,1999,male,ALL,2.4005569
ABW,Aruba,2001,both,ALL,4.4294336
ABW,Aruba,2001,female,ALL,4.2639377
ABW,Aruba,2001,male,ALL,4.6082949
ABW,Aruba,2002,both,ALL,5.4717466
ABW,Aruba,2002,female,ALL,2.1049973
ABW,Aruba,2002,male,ALL,9.1173286
ABW,Aruba,2003,both,ALL,4.3332250
ABW,Aruba,2003,female,ALL,2.0824873
ABW,Aruba,2003,male,ALL,6.7734616
ABW,Aruba,2004,both,ALL,2.1456350
ABW,Aruba,2004,female,ALL,0.0000000
ABW,Aruba,2004,male,ALL,4.4749236
ABW,Aruba,2005,both,ALL,6.3673989
ABW,Aruba,2005,female,ALL,2.0370333
ABW,Aruba,2005,male,ALL,11.0768958
ABW,Aruba,2006,both,ALL,5.2415022
ABW,Aruba,2006,female,ALL,2.0102523
ABW,Aruba,2006,male,ALL,8.7628019
ABW,Aruba,2007,both,ALL,3.1060081
ABW,Aruba,2007,female,ALL,0.0000000
ABW,Aruba,2007,male,ALL,6.4974443
ABW,Aruba,2008,both,ALL,5.1122392
ABW,Aruba,2008,female,ALL,1.9570621
ABW,Aruba,2008,male,ALL,8.5639351
ABW,Aruba,2009,both,ALL,4.0393636
ABW,Aruba,2009,female,ALL,1.9312849
ABW,Aruba,2009,male,ALL,6.3496767
ABW,Aruba,2010,both,ALL,3.9954651
ABW,Aruba,2010,female,ALL,0.0000000
ABW,Aruba,2010,male,ALL,8.3726674
ABW,Aruba,2011,both,ALL,1.9805706
ABW,Aruba,2011,female,ALL,0.0000000
ABW,Aruba,2011,male,ALL,4.1511431
ABW,Aruba,2012,both,ALL,3.9306824
ABW,Aruba,2012,female,ALL,1.8765951
ABW,Aruba,2012,male,ALL,6.1886933
ABW,Aruba,2013,both,ALL,5.8503766
ABW,Aruba,2013,female,ALL,1.8594446
ABW,Aruba,2013,male,ALL,10.2505228
ABW,Aruba,2014,both,ALL,1.9347505
ABW,Aruba,2014,female,ALL,0.0000000
ABW,Aruba,2014,male,ALL,4.0736931
AUS,Australia,1990,both,ALL,2.1837761
AUS,Australia,1990,female,ALL,1.6076655
AUS,Australia,1990,male,ALL,2.7626822
AUS,Australia,1991,both,ALL,1.9592937
AUS,Australia,1991,female,ALL,1.6432730
AUS,Australia,1991,male,ALL,2.2771809
AUS,Australia,1992,both,ALL,1.7151693
AUS,Australia,1992,female,ALL,1.3287339
AUS,Australia,1992,male,ALL,2.1043209
AUS,Australia,1993,both,ALL,1.8789238
AUS,Australia,1993,female,ALL,1.3318494
AUS,Australia,1993,male,ALL,2.4303688
AUS,Australia,1994,both,ALL,1.7879659
AUS,Australia,1994,female,ALL,1.2786866
AUS,Australia,1994,male,ALL,2.3016845
AUS,Australia,1995,both,ALL,1.9673569
AUS,Australia,1995,female,ALL,1.5376271
AUS,Australia,1995,male,ALL,2.4011357
AUS,Australia,1996,both,ALL,1.9338654
AUS,Australia,1996,female,ALL,1.2269735
AUS,Australia,1996,male,ALL,2.6481582
AUS,Australia,1997,both,ALL,1.9670452
AUS,Australia,1997,female,ALL,1.3078635
AUS,Australia,1997,male,ALL,2.6339703
AUS,Australia,1998,both,ALL,1.7859323
AUS,Australia,1998,female,ALL,1.1308879
AUS,Australia,1998,male,ALL,2.4494479
AUS,Australia,1999,both,ALL,2.0359619
AUS,Australia,1999,female,ALL,1.2978920
AUS,Australia,1999,male,ALL,2.7843109
AUS,Australia,2000,both,ALL,1.8920713
AUS,Australia,2000,female,ALL,1.4118249
AUS,Australia,2000,male,ALL,2.3793906
AUS,Australia,2001,both,ALL,1.7918525
AUS,Australia,2001,female,ALL,1.1895532
AUS,Australia,2001,male,ALL,2.4032259
AUS,Australia,2002,both,ALL,1.8677896
AUS,Australia,2002,female,ALL,1.2274680
AUS,Australia,2002,male,ALL,2.5176209
AUS,Australia,2003,both,ALL,1.5237554
AUS,Australia,2003,female,ALL,0.9653950
AUS,Australia,2003,male,ALL,2.0902281
AUS,Australia,2004,both,ALL,1.3119381
AUS,Australia,2004,female,ALL,0.9167684
AUS,Australia,2004,male,ALL,1.7127054
AUS,Australia,2005,both,ALL,1.2762085
AUS,Australia,2005,female,30_44,1.5806244
AUS,Australia,2005,female,45_59,0.8408657
AUS,Australia,2005,female,60_PLUS,0.3668030
AUS,Australia,2005,female,ALL,0.9236793
AUS,Australia,2005,male,30_44,2.7168309
AUS,Australia,2005,male,45_59,2.0445130
AUS,Australia,2005,male,60_PLUS,0.9714217
AUS,Australia,2005,male,ALL,1.6335571
AUS,Australia,2006,both,ALL,1.3647031
AUS,Australia,2006,female,30_44,1.3600169
AUS,Australia,2006,female,45_59,0.5817752
AUS,Australia,2006,female,60_PLUS,0.8150075
AUS,Australia,2006,female,ALL,0.8963324
AUS,Australia,2006,male,30_44,2.7110147
AUS,Australia,2006,male,45_59,2.2065638
AUS,Australia,2006,male,60_PLUS,0.8216377
AUS,Australia,2006,male,ALL,1.8391153
AUS,Australia,2007,both,ALL,1.2169196
AUS,Australia,2007,female,30_44,1.5304966
AUS,Australia,2007,female,45_59,0.8581729
AUS,Australia,2007,female,60_PLUS,0.6903557
AUS,Australia,2007,female,ALL,0.8098461
AUS,Australia,2007,male,30_44,2.4347541
AUS,Australia,2007,male,45_59,1.6433381
AUS,Australia,2007,male,60_PLUS,1.0160207
AUS,Australia,2007,male,ALL,1.6287107
AUS,Australia,2008,both,ALL,1.2213047
AUS,Australia,2008,female,30_44,1.3904994
AUS,Australia,2008,female,45_59,0.8443092
AUS,Australia,2008,female,60_PLUS,0.6687894
AUS,Australia,2008,female,ALL,0.9405816
AUS,Australia,2008,male,30_44,1.9343597
AUS,Australia,2008,male,45_59,2.0484414
AUS,Australia,2008,male,60_PLUS,0.9780719
AUS,Australia,2008,male,ALL,1.5048129
AUS,Australia,2009,both,ALL,1.2073629
AUS,Australia,2009,female,30_44,1.0772076
AUS,Australia,2009,female,45_59,0.5078579
AUS,Australia,2009,female,60_PLUS,0.4172946
AUS,Australia,2009,female,ALL,0.6962105
AUS,Australia,2009,male,30_44,2.3958038
AUS,Australia,2009,male,45_59,1.7844946
AUS,Australia,2009,male,60_PLUS,1.7310867
AUS,Australia,2009,male,ALL,1.7229906
AUS,Australia,2010,both,ALL,1.0432860
AUS,Australia,2010,female,30_44,1.4077504
AUS,Australia,2010,female,45_59,1.4120057
AUS,Australia,2010,female,60_PLUS,0.4500631
AUS,Australia,2010,female,ALL,0.8454375
AUS,Australia,2010,male,30_44,2.2411320
AUS,Australia,2010,male,45_59,1.9483981
AUS,Australia,2010,male,60_PLUS,0.4561239
AUS,Australia,2010,male,ALL,1.2428472
AUS,Australia,2011,both,ALL,1.1032139
AUS,Australia,2011,female,30_44,1.5584226
AUS,Australia,2011,female,45_59,0.8549674
AUS,Australia,2011,female,60_PLUS,0.5246352
AUS,Australia,2011,female,ALL,0.7971279
AUS,Australia,2011,male,30_44,2.8479323
AUS,Australia,2011,male,45_59,2.5244904
AUS,Australia,2011,male,60_PLUS,0.4903875
AUS,Australia,2011,male,ALL,1.4120708
AUS,Australia,2012,both,ALL,1.0633343
AUS,Australia,2012,female,30_44,1.4099822
AUS,Australia,2012,female,45_59,0.8891390
AUS,Australia,2012,female,60_PLUS,0.3825502
AUS,Australia,2012,female,ALL,0.7229952
AUS,Australia,2012,male,30_44,2.9662712
AUS,Australia,2012,male,45_59,1.8180335
AUS,Australia,2012,male,60_PLUS,0.5704778
AUS,Australia,2012,male,ALL,1.4068873
AUS,Australia,2013,both,ALL,1.0543861
AUS,Australia,2013,female,30_44,1.8374295
AUS,Australia,2013,female,45_59,1.2294749
AUS,Australia,2013,female,60_PLUS,0.2478641
AUS,Australia,2013,female,ALL,0.8049446
AUS,Australia,2013,male,30_44,2.7947369
AUS,Australia,2013,male,45_59,1.8012582
AUS,Australia,2013,male,60_PLUS,0.7380086
AUS,Australia,2013,male,ALL,1.3064037
AUS,Australia,2014,both,ALL,1.0298530
AUS,Australia,2014,female,0_9,0.9425264
AUS,Australia,2014,female,10_14,0.5825164
AUS,Australia,2014,female,15_17,0.0000000
AUS,Australia,2014,female,18_19,0.0000000
AUS,Australia,2014,female,20_24,0.8564378
AUS,Australia,2014,female,25_29,1.4800091
AUS,Australia,2014,female,30_44,0.9264664
AUS,Australia,2014,female,45_59,0.7370807
AUS,Australia,2014,female,60_PLUS,0.6424043
AUS,Australia,2014,female,ALL,0.7920664
AUS,Australia,2014,male,0_9,0.5739761
AUS,Australia,2014,male,10_14,0.4147075
AUS,Australia,2014,male,15_17,0.0000000
AUS,Australia,2014,male,18_19,1.2698655
AUS,Australia,2014,male,20_24,2.2291338
AUS,Australia,2014,male,25_29,1.5754216
AUS,Australia,2014,male,30_44,1.9071943
AUS,Australia,2014,male,45_59,1.3387980
AUS,Australia,2014,male,60_PLUS,0.8063319
AUS,Australia,2014,male,ALL,1.2704738
AUS,Australia,2015,both,ALL,0.9854684
AUS,Australia,2015,female,0_9,0.5955560
AUS,Australia,2015,female,10_14,0.4338185
AUS,Australia,2015,female,20_24,0.7275152
AUS,Australia,2015,female,25_29,1.0057984
AUS,Australia,2015,female,30_44,0.9950861
AUS,Australia,2015,female,45_59,0.7272646
AUS,Australia,2015,female,60_PLUS,0.3904022
AUS,Australia,2015,female,ALL,0.7050716
AUS,Australia,2015,male,0_9,0.4390708
AUS,Australia,2015,male,10_14,0.4110048
AUS,Australia,2015,male,20_24,1.6263846
AUS,Australia,2015,male,25_29,2.5551638
AUS,Australia,2015,male,30_44,1.7268355
AUS,Australia,2015,male,45_59,1.6357965
AUS,Australia,2015,male,60_PLUS,0.7400576
AUS,Australia,2015,male,ALL,1.2697091
AUS,Australia,2016,both,ALL,0.9330059
AUS,Australia,2016,female,0_9,0.4565851
AUS,Australia,2016,female,10_14,0.0000000
AUS,Australia,2016,female,15_17,0.0000000
AUS,Australia,2016,female,18_19,0.0000000
AUS,Australia,2016,female,20_24,0.4795349
AUS,Australia,2016,female,25_29,0.9872870
AUS,Australia,2016,female,30_44,0.9044350
AUS,Australia,2016,female,45_59,0.8433001
AUS,Australia,2016,female,60_PLUS,0.6449658
AUS,Australia,2016,female,ALL,0.6527456
AUS,Australia,2016,male,0_9,0.5565081
AUS,Australia,2016,male,10_14,0.0000000
AUS,Australia,2016,male,15_17,0.6722764
AUS,Australia,2016,male,18_19,1.2717610
AUS,Australia,2016,male,20_24,1.3782956
AUS,Australia,2016,male,25_29,1.7508037
AUS,Australia,2016,male,30_44,1.9467063
AUS,Australia,2016,male,45_59,1.5300647
AUS,Australia,2016,male,60_PLUS,0.7189805
AUS,Australia,2016,male,ALL,1.2174881
AUS,Australia,2017,both,ALL,0.8410484
AUS,Australia,2017,female,0_9,0.1941186
AUS,Australia,2017,female,10_14,0.0000000
AUS,Australia,2017,female,15_17,0.0000000
AUS,Australia,2017,female,18_19,0.0000000
AUS,Australia,2017,female,20_24,0.4736861
AUS,Australia,2017,female,25_29,0.3236255
AUS,Australia,2017,female,30_44,0.9301019
AUS,Australia,2017,female,45_59,0.3745804
AUS,Australia,2017,female,60_PLUS,0.5897133
AUS,Australia,2017,female,ALL,0.5056158
AUS,Australia,2017,male,0_9,0.6129879
AUS,Australia,2017,male,10_14,0.0000000
AUS,Australia,2017,male,15_17,0.6709931
AUS,Australia,2017,male,18_19,0.0000000
