order_id,order_date,product_id,store_id,customer_id,quantity,unit_price,discount,revenue,cost,profit
0RD00304503,2023-03-07,P0138,S041,C029423,3,14.68,0.0,44.04,25.58,18.46
0RD00625583,2023-12-18,P0138,S014,C037076,5,7.4,0.0,37.0,19.35,17.65
0RD00692332,2024-07-15,P0071,S087,C040956,4,10.02,0.0,40.08,20.8,19.28
0RD00339881,2024-04-15,P0108,S027,C001776,4,11.42,0.15,38.83,24.96,13.86
0RD00550963,2024-11-19,P0140,S095,C044453,5,12.36,0.0,61.8,36.94,24.86
0RD00646678,2024-11-24,P0170,S081,C009912,3,14.9,0.2,35.76,22.26,13.5
0RD00465258,2023-09-24,P0142,S048,C020159,3,7.18,0.2,17.23,10.18,7.05
0RD00023398,2023-04-17,P0139,S088,C007800,2,8.59,0.1,15.46,7.79,7.67
0RD00441378,2024-11-19,P0096,S083,C019405,2,10.8,0.0,21.6,11.47,10.13
0RD00369286,2024-11-19,P0121,S050,C048207,4,13.11,0.15,44.57,24.5,20.07
0RD00105906,2024-02-18,P0010,S078,C039738,3,7.87,0.0,23.61,13.48,10.13
0RD00290061,2024-03-25,P0033,S037,C022015,3,4.9,0.0,14.7,9.98,4.72
0RD00964649,2023-09-26,P0008,S092,C041041,2,7.6,0.15,12.92,7.53,5.39
0RD00525494,2024-04-18,P0049,S068,C034981,2,7.63,0.0,15.26,9.63,5.63
0RD00345355,2023-08-24,P0145,S085,C042585,5,8.93,0.0,44.65,26.65,18.0
0RD00255547,2023-01-16,P0143,S038,C005495,2,10.02,0.0,20.04,10.25,9.79
0RD00851996,2024-03-04,P0172,S017,C016999,4,7.59,0.0,30.36,17.15,13.21
0RD00361310,2023-09-16,P0000,S055,C043159,4,12.19,0.0,48.76,24.41,24.35
0RD00061579,2024-10-12,P0065,S046,C027191,3,5.54,0.0,16.62,11.44,5.18
0RD00387905,2023-02-27,P0070,S053,C042782,5,6.22,0.0,31.1,19.05,12.05
0RD00138668,2024-09-02,P0099,S057,C041884,1,12.15,0.0,12.15,8.18,3.97
0RD00733077,2023-08-31,P0048,S082,C030794,4,4.5,0.0,18.0,10.91,7.09
0RD00586802,2023-05-01,P0093,S033,C035127,4,13.31,0.0,53.24,31.02,22.22
0RD00387499,2023-03-17,P0074,S059,C031069,1,9.34,0.1,8.41,5.42,2.98
0RD00745260,2024-07-15,P0019,S012,C024650,3,11.97,0.1,32.32,19.36,12.96
0RD00002840,2024-09-16,P0013,S057,C047800,3,13.32,0.0,39.96,22.68,17.28
0RD00124394,2023-01-29,P0087,S060,C001263,3,4.88,0.2,11.71,7.83,3.88
0RD00623094,2023-10-10,P0139,S064,C042299,1,14.59,0.1,13.13,6.91,6.22
0RD00186028,2024-03-13,P0140,S010,C036923,2,11.61,0.0,23.22,15.5,7.72
0RD00074155,2023-10-21,P0102,S023,C049197,2,6.42,0.0,12.84,6.98,5.86
0RD00716658,2024-07-01,P0145,S052,C023720,1,14.14,0.0,14.14,9.66,4.48
0RD00505794,2023-12-09,P0138,S082,C038746,3,6.64,0.0,19.92,11.0,8.92
0RD00240719,2023-06-04,P0126,S061,C019097,3,5.8,0.1,15.66,9.0,6.66
0RD00824478,2024-09-22,P0070,S077,C013777,5,13.53,0.0,67.65,41.98,25.67
0RD00403594,2023-08-10,P0096,S072,C008583,2,5.07,0.0,10.14,6.77,3.37
0RD00646415,2024-01-13,P0149,S076,C047752,1,11.77,0.0,11.77,7.08,4.69
0RD00511378,2024-08-21,P0005,S075,C020322,3,8.04,0.0,24.12,13.29,10.83
0RD00893769,2024-10-29,P0055,S070,C012530,4,4.78,0.0,19.12,13.28,5.84
0RD00129144,2024-06-19,P0156,S096,C032351,5,11.6,0.0,58.0,37.14,20.86
0RD00598565,2023-07-29,P0140,S032,C015333,4,4.07,0.0,16.28,10.76,5.52
0RD00893718,2024-01-27,P0063,S064,C027926,3,10.33,0.0,30.99,17.44,13.55
0RD00804567,2023-06-07,P0010,S069,C025480,4,12.6,0.0,50.4,27.47,22.93
0RD00905649,2024-06-05,P0181,S053,C014480,3,13.15,0.0,39.45,21.77,17.68
0RD00198432,2023-09-07,P0128,S013,C021690,1,11.91,0.0,11.91,7.36,4.55
0RD00924835,2023-08-07,P0051,S010,C013759,1,12.85,0.0,12.85,8.36,4.49
0RD00135929,2023-10-19,P0153,S045,C030518,1,14.18,0.0,14.18,8.52,5.66
0RD00113485,2024-02-12,P0009,S032,C025941,2,5.39,0.0,10.78,6.23,4.55
0RD00254904,2024-12-14,P0056,S029,C041823,3,8.37,0.0,25.11,16.18,8.93
0RD00841248,2024-01-21,P0123,S019,C042225,5,11.19,0.0,55.95,37.48,18.47
0RD00558546,2024-10-03,P0026,S027,C048081,1,10.88,0.0,10.88,6.53,4.35
0RD00920966,2023-06-09,P0141,S089,C036686,5,14.9,0.0,74.5,49.11,25.39
0RD00296191,2024-09-19,P0095,S051,C028474,1,8.88,0.1,7.99,5.01,2.98
0RD00768098,2023-03-12,P0081,S089,C033317,3,9.78,0.0,29.34,17.56,11.78
0RD00943414,2024-04-17,P0141,S048,C046312,5,4.71,0.0,23.55,13.75,9.8
0RD00192228,2023-12-12,P0113,S037,C009705,5,12.56,0.1,56.52,39.05,17.47
0RD00616714,2023-02-10,P0177,S044,C032219,3,10.85,0.0,32.55,19.16,13.39
0RD00432985,2024-05-11,P0128,S074,C012456,3,6.99,0.15,17.82,12.32,5.5
0RD00060780,2024-09-02,P0108,S048,C047339,4,3.42,0.0,13.68,7.22,6.46
0RD00557594,2024-12-26,P0017,S019,C035941,1,14.88,0.0,14.88,9.44,5.44
0RD00995926,2024-04-02,P0083,S006,C029203,5,10.99,0.15,46.71,26.81,19.9
0RD00020652,2023-07-17,P0034,S029,C048868,5,5.33,0.2,21.32,10.98,10.34
0RD00598754,2024-09-18,P0137,S050,C015653,5,11.39,0.15,48.41,25.43,22.98
0RD00262218,2023-06-11,P0102,S033,C010660,4,4.03,0.15,13.7,7.78,5.92
0RD00744282,2023-04-29,P0105,S069,C035287,2,5.15,0.1,9.27,5.71,3.56
0RD00694767,2023-05-31,P0195,S041,C041470,2,12.51,0.2,20.02,13.96,6.06
0RD00757849,2024-04-17,P0136,S087,C028355,3,12.07,0.0,36.21,19.85,16.36
0RD00405224,2023-01-15,P0062,S073,C022673,1,11.63,0.0,11.63,6.18,5.45
0RD00744098,2023-04-03,P0061,S047,C007878,2,11.75,0.1,21.15,11.69,9.46
0RD00404035,2023-06-08,P0004,S065,C027430,1,7.05,0.0,7.05,4.69,2.36
0RD00073922,2024-11-18,P0196,S097,C003928,2,12.75,0.0,25.5,13.6,11.9
0RD00362140,2024-09-24,P0115,S024,C022822,3,10.79,0.2,25.9,13.63,12.27
0RD00359990,2023-12-07,P0191,S034,C010344,5,3.22,0.0,16.1,9.09,7.01
0RD00424253,2024-10-20,P0084,S043,C003547,3,8.51,0.0,25.53,12.99,12.54
0RD00790020,2023-06-06,P0107,S062,C046740,2,8.1,0.0,16.2,10.27,5.93
0RD00458956,2023-10-18,P0108,S017,C018107,2,11.47,0.2,18.35,10.2,8.15
0RD00764462,2024-11-18,P0195,S031,C034207,3,11.41,0.0,34.23,17.74,16.49
0RD00329160,2024-06-29,P0040,S047,C048105,5,10.05,0.15,42.71,27.98,14.73
0RD00075906,2023-06-18,P0110,S047,C033620,4,4.46,0.0,17.84,9.17,8.67
0RD00989406,2024-09-22,P0015,S078,C023832,5,7.02,0.2,28.08,17.25,10.83
0RD00547485,2024-10-27,P0072,S044,C001425,5,5.63,0.1,25.34,14.26,11.07
0RD00228856,2024-05-19,P0111,S072,C008988,4,10.28,0.0,41.12,24.52,16.6
0RD00010537,2024-01-28,P0148,S084,C021023,1,13.15,0.0,13.15,8.6,4.55
0RD00773795,2023-02-08,P0161,S034,C025091,2,9.38,0.15,15.95,9.84,6.11
0RD00421795,2024-01-13,P0129,S013,C012119,3,8.15,0.0,24.45,14.51,9.94
0RD00071616,2024-03-02,P0082,S046,C034289,3,7.37,0.0,22.11,12.93,9.18
0RD00102581,2024-09-05,P0091,S070,C000711,1,8.56,0.2,6.85,3.87,2.98
0RD00122132,2024-01-24,P0004,S028,C003691,3,14.76,0.15,37.64,22.77,14.87
0RD00178721,2024-04-04,P0145,S012,C041151,5,10.98,0.0,54.9,38.06,16.84
0RD00069198,2024-09-20,P0145,S008,C049596,5,3.11,0.0,15.55,8.19,7.36
0RD00293603,2024-06-15,P0093,S060,C001665,3,14.84,0.1,40.07,26.68,13.39
0RD00919640,2023-02-24,P0083,S092,C040505,5,8.43,0.0,42.15,24.42,17.73
0RD00501049,2023-12-14,P0092,S056,C025693,4,5.49,0.0,21.96,14.67,7.29
0RD00534267,2023-03-31,P0164,S032,C011105,4,6.04,0.15,20.54,11.56,8.98
0RD00427242,2023-09-13,P0003,S036,C003383,3,7.41,0.0,22.23,13.51,8.72
0RD00231165,2023-10-02,P0052,S026,C044999,1,5.39,0.0,5.39,2.84,2.55
0RD00799607,2023-03-27,P0049,S065,C015392,3,9.31,0.0,27.93,17.2,10.73
0RD00244205,2023-02-24,P0085,S099,C002731,5,13.9,0.2,55.6,34.2,21.4
0RD00872456,2024-03-23,P0064,S089,C016795,2,9.02,0.0,18.04,11.03,7.01
0RD00599953,2024-06-26,P0168,S071,C001949,1,5.9,0.0,5.9,4.09,1.81
0RD00100847,2023-02-02,P0118,S090,C025009,4,4.02,0.15,13.67,9.52,4.15
0RD00882788,2024-06-04,P0055,S015,C035438,2,10.8,0.0,21.6,14.22,7.38
0RD00263185,2023-06-25,P0169,S083,C041490,3,3.12,0.0,9.36,5.29,4.07
0RD00154724,2024-09-29,P0153,S003,C022516,5,11.18,0.0,55.9,30.4,25.5
0RD00322086,2024-10-20,P0096,S069,C026610,2,12.7,0.15,21.59,14.82,6.77
0RD00825566,2024-09-04,P0033,S003,C029316,3,14.83,0.0,44.49,30.05,14.44
0RD00142933,2023-10-22,P0065,S035,C047127,1,10.34,0.15,8.79,5.68,3.11
0RD00100468,2024-05-01,P0084,S012,C013633,2,3.42,0.0,6.84,4.42,2.42
0RD00337184,2024-12-12,P0042,S088,C039886,3,5.07,0.1,13.69,7.54,6.15
0RD00638488,2023-02-20,P0153,S019,C031524,2,6.81,0.0,13.62,7.8,5.82
0RD00052353,2023-12-07,P0074,S097,C015334,4,13.12,0.2,41.98,26.75,15.24
0RD00560499,2024-05-20,P0098,S039,C002650,1,9.49,0.2,7.59,4.22,3.37
0RD00365847,2023-08-19,P0037,S079,C042170,3,7.17,0.2,17.21,10.7,6.51
0RD00605277,2024-02-15,P0022,S071,C001280,5,7.75,0.0,38.75,27.1,11.65
0RD00964745,2023-09-17,P0099,S087,C044098,2,9.72,0.0,19.44,12.92,6.52
0RD00305998,2023-06-27,P0195,S009,C010294,3,14.92,0.0,44.76,27.81,16.95
0RD00800632,2024-01-31,P0066,S074,C046001,5,10.87,0.0,54.35,35.74,18.61
0RD00529670,2024-08-31,P0081,S055,C033709,4,4.56,0.0,18.24,12.61,5.63
0RD00759404,2023-08-14,P0199,S086,C024384,3,10.68,0.0,32.04,21.79,10.25
0RD00673595,2023-01-23,P0131,S029,C033543,4,14.53,0.15,49.4,25.1,24.3
0RD00663176,2024-09-10,P0140,S075,C039225,2,12.15,0.0,24.3,12.84,11.46
0RD00936180,2023-03-21,P0186,S050,C043296,5,9.3,0.15,39.52,24.79,14.73
0RD00952787,2023-03-12,P0052,S021,C026825,4,15.0,0.0,60.0,32.96,27.04
0RD00711461,2023-02-24,P0188,S067,C021171,5,12.96,0.2,51.84,32.67,19.17
0RD00617731,2024-08-06,P0064,S035,C005045,5,4.26,0.0,21.3,14.65,6.65
0RD00409079,2024-09-10,P0131,S076,C021729,5,6.08,0.0,30.4,19.19,11.21
0RD00828412,2024-10-04,P0062,S071,C021036,3,4.04,0.15,10.3,7.01,3.29
0RD00748852,2023-07-11,P0021,S061,C022266,1,11.27,0.2,9.02,6.16,2.85
0RD00299857,2023-11-23,P0130,S005,C025470,3,14.89,0.0,44.67,29.52,15.15
0RD00549422,2023-11-17,P0163,S064,C023164,1,5.22,0.0,5.22,3.2,2.02
0RD00849713,2023-08-17,P0067,S039,C004448,1,7.92,0.15,6.73,4.04,2.7
0RD00364349,2023-12-09,P0185,S045,C025829,5,4.13,0.0,20.65,13.29,7.36
0RD00170129,2024-02-19,P0065,S080,C011426,4,7.96,0.0,31.84,19.42,12.42
0RD00389588,2023-06-11,P0136,S021,C016889,4,3.74,0.1,13.46,6.91,6.55
0RD00053431,2024-07-13,P0135,S090,C031547,2,5.01,0.0,10.02,6.3,3.72
0RD00140029,2023-05-05,P0184,S068,C033240,5,10.19,0.2,40.76,21.99,18.77
0RD00371724,2023-03-12,P0167,S068,C022403,4,13.43,0.1,48.35,33.49,14.86
0RD00047181,2024-01-08,P0134,S083,C045543,2,14.13,0.0,28.26,14.4,13.86
0RD00243653,2024-04-01,P0002,S016,C024738,1,10.89,0.0,10.89,6.66,4.23
0RD00740610,2023-01-12,P0171,S024,C023791,3,12.06,0.2,28.94,14.73,14.21
0RD00168146,2023-12-03,P0138,S025,C005736,4,12.81,0.0,51.24,27.94,23.3
0RD00631003,2024-11-17,P0096,S037,C046250,1,10.93,0.15,9.29,5.71,3.58
0RD00155832,2024-07-25,P0116,S008,C003635,5,3.72,0.2,14.88,7.8,7.08
0RD00129408,2023-07-03,P0079,S072,C006564,4,14.92,0.1,53.71,36.31,17.41
0RD00961046,2024-07-16,P0136,S015,C045102,5,7.79,0.0,38.95,24.86,14.09
0RD00997067,2024-11-04,P0111,S097,C046164,4,4.63,0.0,18.52,12.54,5.98
0RD00119189,2023-08-28,P0046,S029,C015669,4,6.56,0.0,26.24,14.57,11.67
0RD00712463,2023-10-27,P0008,S069,C019672,4,3.85,0.2,12.32,7.21,5.11
0RD00115256,2024-12-23,P0131,S087,C043009,2,8.26,0.0,16.52,10.39,6.13
0RD00445270,2024-01-03,P0104,S026,C045568,4,7.94,0.0,31.76,21.79,9.97
0RD00585382,2023-07-18,P0072,S012,C041636,3,7.57,0.0,22.71,15.01,7.7
0RD00719594,2023-10-17,P0010,S071,C041431,3,3.79,0.0,11.37,7.35,4.02
0RD00073766,2024-05-23,P0035,S095,C020735,5,14.26,0.0,71.3,42.67,28.63
0RD00371029,2023-05-30,P0009,S041,C037640,1,8.99,0.0,8.99,4.67,4.32
0RD00057612,2023-06-15,P0040,S046,C048220,3,13.91,0.0,41.73,25.01,16.72
0RD00869244,2024-01-07,P0177,S022,C034946,2,8.09,0.0,16.18,10.61,5.57
0RD00129255,2024-05-04,P0109,S094,C026210,2,14.63,0.0,29.26,19.61,9.65
0RD00181603,2023-12-14,P0059,S062,C012348,2,6.14,0.2,9.82,5.26,4.56
0RD00953530,2024-11-13,P0047,S071,C002564,3,13.38,0.15,34.12,22.39,11.73
0RD00983801,2023-02-24,P0020,S002,C005829,2,8.61,0.2,13.78,9.26,4.52
0RD00714329,2023-01-09,P0054,S037,C036518,2,5.95,0.0,11.9,6.77,5.13
0RD00326272,2024-03-29,P0186,S074,C035608,5,5.65,0.0,28.25,18.56,9.69
0RD00335483,2024-08-19,P0043,S012,C030997,1,4.38,0.1,3.94,2.17,1.78
0RD00863234,2023-05-31,P0044,S063,C018567,2,7.59,0.0,15.18,9.92,5.26
0RD00847261,2023-09-16,P0105,S017,C038585,5,5.51,0.0,27.55,16.07,11.48
0RD00448940,2024-01-01,P0063,S007,C034722,2,9.43,0.15,16.03,8.03,8.0
0RD00631820,2024-03-18,P0143,S070,C027552,1,12.97,0.0,12.97,7.01,5.96
0RD00695908,2024-10-16,P0099,S032,C026051,4,12.2,0.15,41.48,23.03,18.45
0RD00825543,2023-08-10,P0131,S010,C040419,1,13.45,0.15,11.43,6.64,4.8
0RD00133103,2023-11-03,P0013,S088,C047828,4,4.33,0.0,17.32,8.87,8.45
0RD00015063,2023-02-06,P0181,S057,C020257,5,3.04,0.0,15.2,8.16,7.04
0RD00453421,2024-06-09,P0130,S024,C046943,5,12.05,0.0,60.25,30.93,29.32
0RD00917983,2023-01-17,P0086,S009,C033399,2,10.6,0.0,21.2,13.31,7.89
0RD00595841,2024-03-17,P0131,S025,C017967,5,4.67,0.1,21.02,12.36,8.66
0RD00362744,2024-03-26,P0121,S021,C040795,1,13.8,0.15,11.73,7.05,4.68
0RD00811275,2024-07-27,P0076,S057,C019603,4,5.14,0.0,20.56,14.04,6.52
0RD00688150,2023-02-04,P0091,S015,C047374,2,5.46,0.15,9.28,4.85,4.43
0RD00843694,2024-09-04,P0111,S075,C038708,5,12.91,0.0,64.55,43.47,21.08
0RD00623234,2024-07-05,P0149,S071,C004690,4,7.04,0.0,28.16,15.82,12.34
0RD00434846,2023-03-16,P0001,S024,C004319,2,5.9,0.0,11.8,7.01,4.79
0RD00113725,2023-06-10,P0074,S008,C029441,5,6.39,0.1,28.75,15.27,13.48
0RD00668481,2024-06-02,P0153,S067,C000129,3,8.24,0.2,19.78,13.75,6.02
0RD00028213,2023-01-23,P0087,S006,C039256,3,9.42,0.0,28.26,17.47,10.79
0RD00373063,2023-02-22,P0027,S099,C004848,1,11.9,0.15,10.12,6.07,4.04
0RD00876002,2023-02-07,P0139,S074,C025370,1,5.8,0.1,5.22,2.66,2.56
0RD00355585,2024-08-14,P0076,S053,C011987,4,10.09,0.15,34.31,23.75,10.56
0RD00092211,2023-12-18,P0153,S094,C044630,1,8.41,0.2,6.73,4.29,2.44
0RD00335132,2023-06-05,P0089,S050,C014492,3,6.18,0.0,18.54,11.42,7.12
0RD00857281,2023-02-23,P0177,S057,C004649,2,12.56,0.0,25.12,14.29,10.83
0RD00516432,2024-11-08,P0190,S042,C014993,2,8.61,0.1,15.5,8.95,6.55
0RD00932625,2024-10-25,P0081,S090,C011959,5,3.14,0.0,15.7,10.18,5.52
0RD00572051,2023-06-25,P0145,S042,C002936,2,13.63,0.0,27.26,15.04,12.22
0RD00365386,2023-09-30,P0016,S068,C015900,1,6.09,0.1,5.48,3.61,1.87
0RD00786506,2024-08-14,P0028,S098,C033997,3,10.07,0.0,30.21,18.8,11.41
0RD00830882,2023-01-01,P0077,S076,C043167,4,8.21,0.1,29.56,19.23,10.32
0RD00486539,2024-04-22,P0098,S070,C015471,1,12.59,0.0,12.59,6.72,5.87
0RD00368482,2024-11-18,P0031,S006,C047164,4,14.13,0.0,56.52,28.65,27.87
0RD00276502,2023-04-03,P0005,S027,C025641,1,13.24,0.1,11.92,6.93,4.98
0RD00538218,2024-10-15,P0172,S090,C007827,3,5.33,0.2,12.79,8.73,4.06
0RD00567764,2024-01-04,P0173,S095,C031941,3,6.98,0.0,20.94,13.35,7.59
0RD00315686,2023-08-24,P0071,S014,C015996,4,9.97,0.15,33.9,19.79,14.11
0RD00670577,2023-03-24,P0158,S012,C016769,2,14.78,0.1,26.6,16.96,9.64
0RD00806500,2023-11-13,P0087,S003,C004510,4,5.24,0.0,20.96,14.48,6.48
0RD00290446,2024-04-04,P0086,S060,C044988,1,7.12,0.15,6.05,3.69,2.37
0RD00915025,2024-09-28,P0165,S086,C046304,4,11.45,0.0,45.8,26.32,19.48
0RD00956474,2023-04-13,P0081,S095,C026710,4,6.3,0.0,25.2,14.92,10.28
0RD00701420,2023-09-26,P0032,S013,C016721,4,4.99,0.0,19.96,10.79,9.17
0RD00575693,2024-02-27,P0189,S071,C015920,1,5.65,0.0,5.65,3.18,2.47
0RD00700917,2024-07-30,P0044,S019,C040278,2,13.58,0.2,21.73,15.18,6.55
0RD00603715,2023-07-26,P0092,S016,C043865,3,10.38,0.0,31.14,16.02,15.12
0RD00881845,2024-01-12,P0080,S056,C038978,3,14.97,0.0,44.91,28.43,16.48
0RD00338149,2023-09-04,P0196,S085,C029898,2,3.63,0.0,7.26,4.29,2.97
0RD00179846,2023-08-17,P0083,S029,C013524,1,9.57,0.2,7.66,4.06,3.59
0RD00315248,2024-11-16,P0108,S081,C027945,1,11.82,0.1,10.64,7.38,3.25
0RD00548929,2024-09-11,P0051,S046,C045572,2,11.78,0.0,23.56,16.1,7.46
0RD00425763,2023-07-10,P0037,S065,C022581,3,11.0,0.1,29.7,17.47,12.23
0RD00141615,2024-03-11,P0011,S041,C034938,5,11.11,0.0,55.55,38.53,17.02
0RD00465004,2024-07-16,P0024,S049,C007832,4,13.41,0.0,53.64,33.67,19.97
0RD00948157,2023-03-09,P0127,S030,C002081,5,11.26,0.1,50.67,33.12,17.55
0RD00024156,2023-02-24,P0123,S080,C013209,3,6.92,0.0,20.76,10.96,9.8
0RD00231851,2023-11-19,P0005,S091,C011342,2,8.57,0.0,17.14,10.15,6.99
0RD00667664,2023-08-19,P0054,S051,C029878,1,7.59,0.15,6.45,4.27,2.18
0RD00998421,2023-08-08,P0177,S076,C025257,1,5.55,0.0,5.55,3.82,1.73
0RD00773833,2023-11-17,P0029,S081,C027118,3,6.32,0.0,18.96,9.87,9.09
0RD00984055,2024-10-09,P0064,S005,C021320,2,12.75,0.0,25.5,15.81,9.69
0RD00664468,2023-06-23,P0176,S092,C045830,4,14.66,0.0,58.64,38.15,20.49
0RD00219448,2024-12-07,P0028,S030,C011884,2,8.37,0.2,13.39,8.12,5.27
0RD00230325,2024-11-30,P0046,S043,C035656,2,13.02,0.2,20.83,11.14,9.69
0RD00606227,2024-09-21,P0004,S012,C037530,1,3.96,0.0,3.96,1.98,1.98
0RD00406418,2023-02-09,P0133,S086,C008413,2,7.92,0.0,15.84,9.55,6.29
0RD00565944,2024-07-02,P0187,S098,C027359,2,9.87,0.0,19.74,13.68,6.06
0RD00419009,2023-05-14,P0187,S033,C001556,3,4.31,0.0,12.93,8.76,4.17
0RD00131030,2023-11-25,P0068,S100,C042805,3,14.85,0.0,44.55,27.57,16.98
0RD00040511,2023-03-19,P0147,S029,C014008,1,10.48,0.2,8.38,4.93,3.46
0RD00129036,2024-05-29,P0179,S043,C025286,5,7.6,0.15,32.3,22.24,10.06
0RD00707247,2023-05-30,P0085,S016,C030470,3,10.35,0.0,31.05,18.85,12.2
0RD00183653,2023-03-25,P0026,S015,C047056,1,6.58,0.0,6.58,3.81,2.77
0RD00897627,2023-05-20,P0158,S041,C008143,5,3.7,0.1,16.65,9.83,6.82
0RD00754353,2024-03-30,P0080,S027,C032347,3,3.89,0.1,10.5,6.9,3.6
0RD00549095,2024-07-30,P0157,S009,C018203,4,11.69,0.0,46.76,24.83,21.93
0RD00760703,2023-10-20,P0106,S082,C008708,5,10.37,0.0,51.85,35.91,15.94
0RD00176090,2024-08-30,P0092,S096,C029984,1,5.73,0.0,5.73,3.25,2.48
0RD00262889,2024-04-18,P0168,S035,C010113,4,5.79,0.1,20.84,12.24,8.61
0RD00449181,2023-04-02,P0089,S065,C009300,1,11.22,0.2,8.98,4.85,4.12
0RD00976335,2023-09-21,P0077,S071,C005269,1,8.78,0.1,7.9,4.53,3.38
0RD00985946,2023-08-31,P0121,S080,C031546,2,8.74,0.0,17.48,9.91,7.57
0RD00938009,2024-04-27,P0016,S058,C018619,4,14.05,0.0,56.2,29.75,26.45
0RD00970370,2023-07-29,P0176,S017,C041055,3,5.13,0.2,12.31,8.06,4.25
0RD00340054,2024-10-30,P0108,S056,C020637,2,8.31,0.0,16.62,10.36,6.26
0RD00939868,2024-12-21,P0061,S084,C037577,5,10.97,0.1,49.37,32.11,17.25
0RD00303168,2023-10-24,P0154,S074,C014111,5,3.68,0.15,15.64,9.0,6.64
0RD00143764,2024-11-23,P0086,S077,C007389,3,5.36,0.0,16.08,9.9,6.18
0RD00981978,2023-05-20,P0018,S089,C031285,4,11.63,0.0,46.52,32.35,14.17
0RD00648412,2023-04-16,P0024,S013,C018133,1,6.02,0.0,6.02,3.44,2.58
0RD00430370,2024-05-25,P0098,S060,C013998,3,7.07,0.15,18.03,10.11,7.92
0RD00309036,2023-11-05,P0045,S059,C008567,1,12.4,0.0,12.4,6.31,6.09
0RD00085405,2023-09-12,P0166,S076,C001976,1,9.01,0.0,9.01,4.72,4.29
0RD00636753,2024-05-03,P0184,S050,C043870,2,14.85,0.0,29.7,18.8,10.9
0RD00473151,2023-04-10,P0000,S003,C048619,1,9.33,0.15,7.93,5.39,2.54
0RD00433823,2024-08-10,P0100,S051,C032927,2,4.33,0.0,8.66,4.65,4.01
0RD00585787,2023-07-09,P0195,S021,C037256,4,13.23,0.2,42.34,23.47,18.86
0RD00950921,2024-01-15,P0020,S049,C011843,2,7.19,0.0,14.38,9.85,4.53
0RD00609582,2024-05-12,P0077,S035,C048974,4,13.85,0.15,47.09,26.65,20.44
0RD00894870,2023-03-26,P0041,S042,C046072,2,9.14,0.0,18.28,9.56,8.72
0RD00542558,2023-12-28,P0043,S047,C023007,4,5.67,0.1,20.41,12.94,7.47
0RD00072511,2023-06-03,P0048,S098,C010967,4,11.18,0.0,44.72,27.95,16.77
0RD00642520,2023-01-27,P0197,S036,C011865,1,12.16,0.0,12.16,7.59,4.57
0RD00866331,2024-05-10,P0090,S024,C038797,1,5.57,0.1,5.01,2.93,2.08
0RD00110302,2023-10-21,P0181,S081,C022626,3,3.59,0.2,8.62,4.94,3.67
0RD00950489,2024-11-04,P0185,S021,C026297,4,6.18,0.0,24.72,13.14,11.58
0RD00259251,2023-02-14,P0196,S035,C024084,4,11.44,0.0,45.76,27.57,18.19
0RD00278119,2023-01-31,P0020,S045,C010470,4,8.36,0.0,33.44,18.05,15.39
0RD00900743,2024-04-21,P0148,S095,C016277,1,10.6,0.15,9.01,5.81,3.2
0RD00022386,2023-07-31,P0006,S080,C015043,3,11.44,0.0,34.32,22.21,12.11
0RD00849530,2024-12-15,P0009,S074,C032958,5,11.18,0.0,55.9,33.34,22.56
0RD00831901,2024-11-09,P0043,S058,C005599,5,9.22,0.2,36.88,25.51,11.37
0RD00421696,2024-05-21,P0170,S072,C037255,5,5.65,0.0,28.25,18.6,9.65
0RD00419856,2024-03-16,P0060,S049,C044672,1,14.52,0.0,14.52,7.9,6.62
0RD00113914,2023-05-13,P0052,S085,C016048,4,10.05,0.0,40.2,20.19,20.01
0RD00549734,2023-10-31,P0099,S002,C029117,5,6.53,0.0,32.65,20.6,12.05
0RD00762874,2024-07-30,P0062,S044,C024187,4,4.5,0.0,18.0,12.17,5.83
0RD00198583,2023-05-09,P0194,S092,C034830,2,4.35,0.0,8.7,5.71,2.99
0RD00118555,2024-10-05,P0024,S056,C028724,2,8.47,0.0,16.94,8.56,8.38
0RD00545062,2023-01-21,P0168,S055,C046233,2,14.66,0.2,23.46,11.95,11.51
0RD00762546,2023-12-09,P0042,S001,C022798,3,6.0,0.0,18.0,9.29,8.71
0RD00592353,2023-07-03,P0123,S091,C020756,5,6.61,0.0,33.05,22.52,10.53
0RD00280279,2024-05-17,P0078,S011,C044863,5,5.06,0.1,22.77,14.08,8.69
0RD00959402,2023-09-02,P0111,S086,C026893,3,3.62,0.0,10.86,6.08,4.78
0RD00366119,2023-02-17,P0182,S017,C045354,4,8.74,0.0,34.96,21.03,13.93
0RD00854275,2024-07-13,P0100,S065,C001607,4,8.85,0.0,35.4,21.59,13.81
0RD00012362,2024-08-09,P0063,S074,C030173,4,11.41,0.0,45.64,27.74,17.9
0RD00613037,2023-03-18,P0144,S003,C017801,2,7.76,0.1,13.97,8.06,5.91
0RD00039311,2023-08-20,P0046,S064,C036602,1,3.92,0.0,3.92,2.25,1.67
0RD00904035,2023-04-25,P0004,S058,C027102,3,5.64,0.0,16.92,10.4,6.52
0RD00229384,2023-06-30,P0165,S045,C031890,3,11.72,0.0,35.16,19.93,15.23
0RD00491659,2023-12-31,P0079,S037,C003009,5,14.06,0.0,70.3,37.8,32.5
0RD00974548,2023-02-20,P0149,S079,C041283,5,7.58,0.0,37.9,21.84,16.06
