user_id,date,age,gender,height_cm,weight_kg,steps,calories_burned,sleep_hours,heart_rate_avg,workout_type,workout_duration_minutes,water_intake_liters,stress_level,mood
1267,2015-09-30,45,Male,155.4,67.3,10482,614.3,9.4,67,Gym,76,3.12,6,Neutral
1509,2015-10-01,34,Female,188.7,70.5,15105,858.5,8.1,73,Running,22,1.85,8,Happy
1806,2015-10-02,20,Male,153.8,62.3,19580,900,6.8,74,Cycling,56,2.77,10,Happy
1385,2015-10-03,33,Male,166.5,62.2,10895,695.7,6,62,Yoga,37,2.38,4,Tired
1386,2015-10-04,47,Female,169.4,63.2,15135,777.8,8.2,91,None,0,2.43,2,Happy
1112,2015-10-05,46,Male,183.1,72.3,17245,861.7,5.8,75,Gym,24,4.21,6,Tired
1612,2015-10-06,32,Male,151.3,57.3,11387,699.2,6.4,66,Cycling,76,3.36,2,Happy
1624,2015-10-07,42,Male,174.2,63.2,18359,900,8,81,None,0,3.22,1,Tired
1951,2015-10-08,55,Male,161.1,97.1,15904,834.4,6.6,72,None,0,2.87,7,Happy
1080,2015-10-09,59,Male,176.3,83.4,7121,450.1,6.4,76,None,0,2.02,7,Happy
1698,2015-10-10,55,Female,160.9,55.6,2028,351.6,6.5,89,Yoga,41,2.68,6,Neutral
1112,2015-10-11,40,Female,185.7,83,17909,900,6,70,Walking,36,2.91,2,Neutral
1001,2015-10-12,42,Female,161,79.4,3327,327.1,7.7,86,Cycling,63,2.64,5,Tired
1641,2015-10-13,59,Female,150,68.4,19930,900,7.1,72,None,0,2.57,1,Neutral
1219,2015-10-14,24,Female,162.1,59.4,18219,894.3,5,76,Walking,41,2.22,2,Neutral
1565,2015-10-15,39,Female,167.4,57.7,3483,346,6.3,78,None,0,2.69,5,Happy
1854,2015-10-16,34,Male,180.8,73.4,3734,368.7,6.4,72,Gym,20,2.13,5,Tired
1996,2015-10-17,35,Female,157.4,57.3,10730,586.1,6.4,65,Gym,49,2.99,7,Neutral
1735,2015-10-18,58,Female,157.6,86.5,11102,581.8,7.9,80,Gym,58,1.09,5,Neutral
1224,2015-10-19,27,Male,179.6,90.7,8304,536.1,5.9,86,Walking,54,3.45,6,Happy
1384,2015-10-20,27,Male,156.2,69.4,5049,445.2,10,81,Walking,88,1.58,2,Happy
1402,2015-10-21,24,Female,168.2,87.1,15947,841.6,9.1,81,None,0,1.75,5,Happy
1637,2015-10-22,55,Male,168.4,63.8,10495,607.3,9.1,70,Yoga,30,2.79,8,Tired
1129,2015-10-23,44,Female,172.2,59.3,1392,199.2,5.4,82,Cycling,70,2.88,1,Happy
1052,2015-10-24,50,Male,162.5,86.5,12776,679.3,4,79,Yoga,82,3.95,10,Tired
1683,2015-10-25,18,Female,160.7,93.7,11867,718.6,6.5,84,Walking,53,2.71,7,Happy
1729,2015-10-26,51,Male,173.3,99.4,3466,276,7.4,76,Cycling,74,2.47,8,Neutral
1671,2015-10-27,21,Male,161,75,2225,377.6,6.8,81,Gym,39,2.63,5,Tired
1709,2015-10-28,34,Female,156.4,82.9,15987,843.7,6.2,70,Yoga,77,3.61,4,Happy
1415,2015-10-29,21,Female,182.3,74.7,1461,179.1,4.4,82,Yoga,36,4.2,1,Happy
1246,2015-10-30,43,Female,174.9,91.1,10993,664.9,6,62,Yoga,53,2.37,9,Neutral
1835,2015-10-31,21,Female,187.7,76.5,12465,721.1,6.6,72,Walking,81,2.88,2,Neutral
1438,2015-11-01,18,Female,177.8,82.1,17535,879.5,6.3,68,Cycling,53,2.45,5,Neutral
1202,2015-11-02,24,Male,157.3,53,11461,705.4,6.2,110,Gym,38,2.43,7,Happy
1183,2015-11-03,47,Female,171,66.5,13366,703.6,5.8,82,Walking,85,3.82,8,Neutral
1122,2015-11-04,26,Female,159.8,82.2,2785,343,9.5,64,Gym,61,1.85,10,Neutral
1400,2015-11-05,52,Male,153.5,80.9,7242,487.9,8.1,61,Running,70,0.87,4,Tired
1766,2015-11-06,25,Male,165.5,83.5,15312,798.3,8.4,58,Running,68,2.72,10,Tired
1293,2015-11-07,41,Female,179.8,71.8,7356,561.4,7.4,64,Gym,48,3.34,1,Tired
1279,2015-11-08,36,Male,172.7,60.2,19220,900,5,67,Running,49,2.65,7,Happy
1836,2015-11-09,53,Male,156.1,69.1,10589,568.2,8.1,65,Cycling,44,2.85,10,Tired
1883,2015-11-10,44,Female,165.2,70.7,2493,318.7,9,70,Cycling,87,3.03,9,Happy
1609,2015-11-11,49,Male,168.6,73.6,18932,900,9.2,83,Walking,81,2.58,1,Neutral
1197,2015-11-12,31,Male,153.1,55.5,6163,515,7.9,73,Gym,57,2.89,1,Happy
1981,2015-11-13,35,Female,177.1,66,10612,579,7,82,Walking,36,2.88,7,Happy
1906,2015-11-14,45,Female,167.7,68.7,15297,891.7,7,64,Cycling,20,1.13,9,Neutral
1510,2015-11-15,46,Male,156.1,45,6704,514.7,7.8,71,Cycling,37,2.58,5,Tired
1751,2015-11-16,33,Male,155.5,82.5,7688,455.1,4.5,66,Cycling,82,1.4,4,Tired
1143,2015-11-17,52,Female,181,72.5,16835,883.8,8,79,Yoga,65,2.47,6,Tired
1608,2015-11-18,48,Male,166.2,74,19447,900,6.3,73,Running,38,2.15,9,Neutral
1200,2015-11-19,21,Male,181.9,62.3,19404,900,10,93,Walking,69,3.22,2,Happy
1123,2015-11-20,54,Male,185.7,78.8,11341,688.9,6.5,68,Walking,73,2.67,5,Neutral
1186,2015-11-21,34,Female,180.2,57.5,8353,655.6,7.3,65,Cycling,50,2.83,4,Neutral
1325,2015-11-22,56,Male,164.7,59.9,10142,673.9,7.2,78,Yoga,84,2.37,3,Neutral
1463,2015-11-23,43,Male,150,79.4,16266,858.7,6,73,Walking,65,3.24,5,Neutral
1348,2015-11-24,56,Female,173.1,75.4,9216,554.6,7.7,80,None,0,1.38,7,Happy
1770,2015-11-25,58,Male,190.9,50.8,16932,893.7,7.5,74,Walking,68,1.87,3,Tired
1659,2015-11-26,21,Male,169.6,93.7,13017,671.9,8.5,74,Yoga,53,3.4,3,Tired
1763,2015-11-27,47,Female,150.1,58.6,1569,238.9,8.1,68,Cycling,48,2.2,6,Neutral
1954,2015-11-28,47,Female,163.3,68,6112,346.4,7.3,72,Yoga,25,1,5,Happy
1931,2015-11-29,39,Female,168.2,96.2,2355,315.9,5.8,60,Running,20,3.52,3,Neutral
1402,2015-11-30,28,Female,159,45,9056,545.4,5.8,87,Walking,74,3.25,1,Happy
1345,2015-12-01,19,Male,150,45,17086,900,9.5,88,Running,46,3,10,Neutral
1962,2015-12-02,29,Male,169,76.6,18214,900,7.1,84,Walking,31,2.57,2,Tired
1510,2015-12-03,47,Female,162.2,45,15220,758.3,10,70,Running,23,3.66,3,Tired
1146,2015-12-04,53,Female,187.7,45,15498,829.9,5.8,69,Walking,71,3.38,4,Neutral
1147,2015-12-05,35,Male,171,87.6,1834,237.7,10,80,None,0,3.58,5,Tired
1863,2015-12-06,43,Female,174.7,63.9,12308,775.1,5.6,65,Cycling,71,2.99,10,Neutral
1710,2015-12-07,24,Male,168.8,102.9,1969,236.6,6.3,86,None,0,2.59,9,Happy
1819,2015-12-08,18,Female,170.9,54.5,1592,240.2,7.7,51,Gym,47,2.22,4,Happy
1488,2015-12-09,43,Male,153.5,65.2,1254,199.5,8.5,70,Yoga,85,1.61,9,Happy
1928,2015-12-10,40,Female,159.6,78.1,11306,597.2,8,64,Walking,46,2.85,5,Happy
1935,2015-12-11,43,Female,180.9,77.1,3661,347.9,4.1,87,Yoga,74,2.91,3,Neutral
1639,2015-12-12,23,Male,172.1,66.2,16309,790.1,6.1,86,Walking,73,2.26,7,Tired
1550,2015-12-13,23,Female,166,60.3,9794,582.4,5.3,81,Gym,65,2.93,8,Happy
1337,2015-12-14,25,Male,174.9,73.5,19223,900,4.9,94,Cycling,55,2.27,9,Tired
1871,2015-12-15,41,Male,175.1,90.7,6905,455,7,75,Cycling,40,3.11,9,Neutral
1640,2015-12-16,39,Male,189.9,81.4,3431,227.1,3.8,81,Yoga,68,1.88,6,Tired
1778,2015-12-17,36,Male,171.6,60.5,8756,616.9,8.5,59,None,0,1.76,9,Tired
1987,2015-12-18,54,Male,159.4,55.1,6353,467.4,8.1,72,Gym,53,2.33,3,Tired
1952,2015-12-19,35,Female,168.8,59.6,18349,900,9.4,76,Yoga,59,3.08,2,Neutral
1472,2015-12-20,48,Female,176.1,50.9,2737,297.9,5.4,66,Cycling,26,1.69,5,Neutral
1945,2015-12-21,54,Male,180,72.2,17868,900,5.5,78,Running,71,3.23,7,Neutral
1150,2015-12-22,47,Female,153.8,82.2,13326,779.9,8.6,55,Yoga,68,1.35,7,Tired
1414,2015-12-23,59,Male,172.5,68.9,13911,808.3,8.7,80,Walking,56,2.33,6,Happy
1989,2015-12-24,50,Female,161,95.8,19411,900,9,71,Cycling,81,1.51,3,Happy
1297,2015-12-25,27,Female,164.3,96.6,6213,379.7,8.7,67,Walking,34,0.67,6,Tired
1610,2015-12-26,54,Female,178.5,74.6,7227,509.3,7.3,82,Gym,21,2.76,1,Happy
1262,2015-12-27,29,Female,177.5,80.5,12279,704.5,6.3,90,None,0,2.38,3,Happy
1763,2015-12-28,47,Male,163.2,56.5,16836,846,8.1,84,None,0,1.52,2,Tired
1143,2015-12-29,44,Male,168.4,64.6,9796,551.7,6.3,67,Cycling,64,2.14,4,Neutral
1345,2015-12-30,56,Female,164.6,89.1,17351,900,7.2,82,Cycling,87,2.81,8,Happy
1623,2015-12-31,26,Female,198.9,61.3,18352,900,6.4,72,None,0,2.24,3,Neutral
1571,2016-01-01,38,Male,172.8,92.3,17820,893.3,7.4,86,Yoga,65,2.36,6,Happy
1880,2016-01-02,29,Female,161.6,86.7,11966,762.3,8.9,77,None,0,2.22,10,Tired
1001,2016-01-03,46,Male,183.2,81.3,14967,832.3,6.5,60,None,0,2.09,1,Tired
1896,2016-01-04,50,Male,183.6,52.4,2809,334.1,6.2,73,Yoga,86,2.08,4,Neutral
1303,2016-01-05,32,Male,187.9,65.3,7546,562.8,6.8,67,Walking,23,2.06,5,Neutral
1253,2016-01-06,19,Female,190.9,79.7,9107,580.8,5.2,67,Yoga,44,1.97,5,Neutral
1651,2016-01-07,56,Male,177.1,55.2,6505,425,8,72,Running,40,1.79,1,Neutral
1452,2016-01-08,35,Female,166.5,67.1,6257,430.8,7.2,78,Cycling,33,2.23,9,Tired
1036,2016-01-09,20,Male,168,81.3,16051,878.6,6.9,84,None,0,2.05,5,Tired
1159,2016-01-10,24,Female,167.1,61.5,5909,467.6,7.5,70,Gym,67,1.75,9,Tired
1008,2016-01-11,35,Female,166,57.3,15866,857,4.8,87,Cycling,70,3.04,7,Neutral
1232,2016-01-12,55,Female,182.4,45,11021,584,9.1,58,None,0,3.36,5,Tired
1098,2016-01-13,54,Male,170,64.2,16358,895,6.2,67,Walking,78,2.5,9,Tired
1658,2016-01-14,50,Male,179.7,81.6,1461,255.2,6.4,95,None,0,2.55,5,Happy
1815,2016-01-15,48,Female,176.8,56.9,16732,899.3,8.3,64,Yoga,26,2.02,10,Happy
1207,2016-01-16,28,Female,159,70.3,4233,327.8,7.9,88,Cycling,88,3.25,9,Happy
1130,2016-01-17,21,Female,152.8,66.6,13128,823.4,10,75,Yoga,77,3.72,5,Neutral
1403,2016-01-18,35,Male,157.6,60,6202,460.5,5.6,74,None,0,2.39,1,Neutral
1151,2016-01-19,21,Male,165.7,82.6,3939,336.7,5.6,84,Walking,44,2.13,7,Tired
1053,2016-01-20,51,Male,171.3,94.6,16197,880.2,5.2,83,Yoga,61,2.74,5,Tired
1119,2016-01-21,46,Male,163.5,85.1,14722,831.8,7.2,88,Gym,63,2.59,5,Neutral
1672,2016-01-22,41,Female,177,59.6,13998,791.6,6.6,73,None,0,2.15,6,Happy
1919,2016-01-23,39,Female,164.7,99.9,17472,849.1,6,76,Walking,47,2.83,6,Tired
1627,2016-01-24,19,Male,172.6,85,19047,900,6.9,72,Cycling,79,3.16,7,Happy
1586,2016-01-25,23,Male,171.2,63.1,4301,354.8,5.5,64,Cycling,40,1.95,8,Tired
1624,2016-01-26,59,Female,187.3,58.4,16640,864.8,9.3,77,Gym,68,4.28,1,Happy
1967,2016-01-27,42,Male,160.2,86.8,17805,801.8,6,73,Running,75,1.43,10,Tired
1419,2016-01-28,38,Male,192.1,72.6,17131,862,6.1,56,Yoga,76,1.9,3,Happy
1421,2016-01-29,33,Male,164.1,57.2,5433,393.8,3.4,86,None,0,2.66,6,Happy
1103,2016-01-30,48,Male,156.6,67.8,1265,273.1,4.5,76,Cycling,57,4.07,1,Neutral
1851,2016-01-31,31,Male,167.8,63.9,3850,327.8,6.1,68,None,0,2.11,5,Tired
1253,2016-02-01,56,Male,200,57.6,2378,214,6.5,78,Gym,22,1.75,5,Happy
1226,2016-02-02,45,Female,179,85.2,7503,512.3,8.1,70,Yoga,62,2.88,10,Neutral
1111,2016-02-03,49,Male,176,81.7,8157,513.8,4.8,77,Walking,54,2.33,9,Tired
1509,2016-02-04,45,Male,178,82.6,11006,603.8,7.7,89,None,0,2.97,2,Neutral
1472,2016-02-05,26,Female,162.3,82.4,1849,278.3,7.9,79,Gym,77,2.45,7,Happy
1098,2016-02-06,39,Female,173.3,56.3,5814,343.6,8,70,Walking,53,1.9,9,Tired
1152,2016-02-07,49,Female,170,60.9,11000,671,8.6,65,Walking,44,4.14,8,Happy
1860,2016-02-08,22,Male,188.1,91.9,16288,842.4,5.3,68,Walking,75,0.5,1,Happy
1913,2016-02-09,40,Female,168.9,71.6,4274,357.6,7.8,83,Yoga,51,3.77,1,Neutral
1895,2016-02-10,22,Male,166.2,47.9,18100,900,9.6,74,Running,41,3.15,2,Happy
1877,2016-02-11,59,Male,158.4,73.3,15227,782.3,9.1,81,None,0,1.98,1,Tired
1337,2016-02-12,49,Male,171.4,79.8,18279,900,9.8,72,Walking,40,3.81,8,Neutral
1705,2016-02-13,27,Female,172.9,77.9,10368,608.2,7.4,66,Cycling,40,1.54,7,Happy
1821,2016-02-14,56,Female,158,55.9,12945,878.6,6.1,81,Yoga,47,3.21,6,Happy
1162,2016-02-15,32,Female,174.5,98.3,10968,663.1,3.2,67,Yoga,38,1.04,2,Happy
1719,2016-02-16,24,Female,172.3,47.5,10651,569,5.1,71,Walking,33,1.7,9,Neutral
1956,2016-02-17,46,Female,180.1,71.7,14903,883.7,6.2,63,Cycling,43,1.7,1,Tired
1680,2016-02-18,20,Male,182.1,96,19927,900,6.5,66,Gym,39,1.97,1,Neutral
1995,2016-02-19,36,Male,170.9,78.9,8771,553.1,5.8,84,Yoga,51,2.51,2,Happy
1160,2016-02-20,27,Male,159.6,82.5,14460,756.5,7.5,85,Walking,71,1.92,7,Neutral
1579,2016-02-21,45,Male,161.7,54.2,5637,359.2,7.3,86,None,0,1.07,10,Happy
1800,2016-02-22,46,Female,187.6,75.2,13922,778.4,7.1,86,Walking,71,2.82,1,Neutral
1397,2016-02-23,32,Female,171.7,69.5,9066,528.9,8.2,71,None,0,2.53,3,Happy
1276,2016-02-24,52,Male,187.5,53,4553,338.1,6.3,82,None,0,2.79,10,Neutral
1815,2016-02-25,23,Female,175,83,2349,332.7,8.6,86,Running,89,2.62,8,Happy
1915,2016-02-26,29,Female,177.5,57.7,3986,436.7,5.2,66,Running,34,3.17,7,Happy
1503,2016-02-27,55,Male,179.4,59.5,12522,677.1,6.5,77,Gym,66,2.45,8,Neutral
1895,2016-02-28,30,Male,157.8,76.5,3122,365.2,7.5,74,Gym,29,3.21,6,Neutral
1391,2016-02-29,46,Female,173.1,67.9,14892,806.3,4.1,56,None,0,1.96,8,Happy
1134,2016-03-01,36,Female,157.6,72.5,9689,605.5,6.2,78,Gym,38,2,5,Tired
1194,2016-03-02,20,Male,167.2,66.9,15062,761.5,8.1,68,Gym,87,3.46,9,Happy
1400,2016-03-03,25,Male,176.4,91.2,2363,283.9,6.4,86,Walking,41,3.45,10,Happy
1639,2016-03-04,25,Male,159.7,56.1,17691,852.8,4.3,67,Walking,82,2.9,1,Tired
1032,2016-03-05,37,Female,175.6,63,3751,288.9,5.7,78,Walking,57,1.88,7,Happy
1687,2016-03-06,21,Male,155,77.2,8782,577.2,5,76,Cycling,34,1.82,6,Neutral
1459,2016-03-07,38,Male,181.4,55.2,18648,900,7.7,58,None,0,3.43,8,Neutral
1954,2016-03-08,20,Female,163.4,54.5,13540,695.8,7.2,72,Gym,63,3.39,2,Tired
1882,2016-03-09,25,Female,159.7,72.1,14223,708.4,4.7,79,Cycling,49,2.46,1,Happy
1469,2016-03-10,40,Female,155.6,83,6339,377.9,4.5,85,Yoga,43,4.14,1,Neutral
1374,2016-03-11,33,Female,164.2,85,6848,376.1,5.9,75,None,0,2.82,2,Happy
1021,2016-03-12,30,Female,150.9,71.4,17877,900,7,84,Yoga,23,1.72,5,Tired
1749,2016-03-13,20,Male,164.5,59.9,19405,844.8,6,80,Walking,25,2.31,7,Neutral
1669,2016-03-14,26,Male,181,74.1,19131,900,7.5,81,Yoga,57,2.5,9,Tired
1037,2016-03-15,31,Female,168.1,78.5,16861,897.7,7.5,81,Walking,45,2.56,4,Happy
1229,2016-03-16,30,Female,158.2,73.9,14465,773.6,7.8,72,None,0,3.38,9,Happy
1364,2016-03-17,24,Female,172.3,88.5,4302,375.8,4.9,65,None,0,1.83,3,Happy
1562,2016-03-18,32,Female,171.4,54.8,15437,803.2,6.6,91,Gym,87,1.57,6,Tired
1437,2016-03-19,24,Female,189.6,59.5,16162,857.7,8.6,83,Cycling,88,2.92,9,Neutral
1775,2016-03-20,55,Male,177.9,86.4,15512,831.2,6,74,Walking,66,2.15,1,Tired
1282,2016-03-21,51,Male,173.1,47.9,6022,506,5.8,81,Running,48,4.2,4,Neutral
1026,2016-03-22,58,Male,179.1,61.9,11471,735.5,6.3,79,Running,83,3.16,5,Happy
1225,2016-03-23,39,Male,168.7,59,7155,561.3,6.2,66,Gym,31,2.13,6,Happy
1276,2016-03-24,41,Female,169.2,46.5,6254,410.3,7.2,72,Cycling,30,3.35,8,Tired
1797,2016-03-25,54,Male,186.6,67.2,5354,452,6.1,88,Walking,27,3.01,2,Neutral
1608,2016-03-26,18,Female,153.6,81.2,3516,365.9,4,75,Gym,79,2.94,6,Happy
1283,2016-03-27,27,Female,179.7,72.3,16872,842.4,8.8,79,Cycling,45,2.41,7,Happy
1878,2016-03-28,33,Female,168.9,82,11156,601.9,7.8,88,Running,51,2.79,6,Tired
1959,2016-03-29,25,Male,167.1,87.9,9838,574.7,7.2,75,Walking,58,1.03,4,Tired
1480,2016-03-30,42,Female,164.5,64.2,13734,696.3,6.9,66,Cycling,23,3.42,6,Neutral
1452,2016-03-31,29,Male,171.5,109.7,12022,611.4,6.5,76,Yoga,63,0.5,4,Happy
1828,2016-04-01,42,Male,169.6,64.8,6208,473.2,5.8,69,Walking,54,2.19,9,Neutral
1815,2016-04-02,34,Female,165.9,66.8,17578,900,4.2,61,Yoga,70,1.38,1,Neutral
1658,2016-04-03,43,Female,163,59.4,14725,790.4,9.4,83,None,0,2.15,9,Neutral
1515,2016-04-04,31,Female,150.9,78.2,10337,659.8,7,72,None,0,2.45,4,Tired
1546,2016-04-05,58,Male,162.8,65.6,11701,658.2,4.6,50,None,0,1.66,3,Neutral
1191,2016-04-06,53,Female,164.9,68.8,11275,692.5,5.5,78,Gym,79,0.56,5,Neutral
1048,2016-04-07,40,Male,171.5,66.9,7210,451.5,7.5,78,Cycling,34,2.64,3,Neutral
1511,2016-04-08,23,Female,189.6,66.6,12544,664.5,7.4,95,None,0,3.96,1,Tired
1016,2016-04-09,22,Female,163.8,72.4,17327,893.8,5.9,75,Cycling,69,2.25,8,Tired
1171,2016-04-10,42,Male,159.8,63.2,15041,900,5.4,86,Cycling,74,3.17,9,Happy
1219,2016-04-11,35,Male,162.9,64,17705,900,6.1,81,Cycling,31,3.55,6,Tired
1157,2016-04-12,30,Male,171.5,86.1,11479,714.1,4.1,69,Walking,69,1.17,2,Tired
1476,2016-04-13,31,Male,175.9,65.6,12323,624.3,6.3,78,Yoga,81,2.18,6,Neutral
1045,2016-04-14,45,Male,177.3,75.8,13937,764.7,6.3,73,Yoga,24,1.61,6,Happy
1372,2016-04-15,35,Male,178.3,56.7,2702,349.1,9.3,68,Gym,46,1.94,6,Tired
1517,2016-04-16,45,Female,179.7,63.3,11404,760.4,6.3,70,None,0,3.69,10,Happy
1098,2016-04-17,44,Female,167.2,51.5,1830,189,7.4,68,Gym,54,2.66,9,Neutral
1891,2016-04-18,49,Male,190.5,97.8,9380,611.7,9.4,75,Cycling,32,3.05,4,Tired
1744,2016-04-19,26,Female,166.5,90.6,1091,296.9,5.4,75,Running,63,2.47,2,Neutral
1036,2016-04-20,57,Male,171.1,78.9,4877,417.7,6.1,70,Running,65,1.65,8,Neutral
1279,2016-04-21,49,Female,183,102.3,11103,576.6,6.2,73,Cycling,87,2.97,6,Happy
1348,2016-04-22,37,Female,175.7,81.6,19720,900,4.5,56,None,0,3.38,10,Tired
1496,2016-04-23,45,Male,150,67.4,8676,568.5,6.6,65,Yoga,20,2.72,1,Happy
1301,2016-04-24,50,Male,170.1,75.6,2580,312.1,8.7,72,Gym,30,2.84,6,Neutral
1180,2016-04-25,21,Male,178.6,90.4,16787,837.2,8.3,92,Walking,69,1.64,2,Tired
1606,2016-04-26,51,Female,156.6,56.8,10600,583.6,8.8,81,Running,28,2.99,4,Neutral
1098,2016-04-27,20,Male,177.5,52.4,16412,879.3,6,65,Gym,57,3.44,2,Happy
1699,2016-04-28,43,Female,173.9,76.1,1473,225.1,5.3,91,Running,32,2.78,4,Happy
1992,2016-04-29,25,Male,181.8,61.2,12624,672.3,10,75,Yoga,24,1.24,7,Neutral
1115,2016-04-30,23,Female,163.1,45,17653,899.1,7.3,64,Yoga,44,3.64,8,Happy
1190,2016-05-01,33,Female,180,51.4,18077,900,4.6,74,Cycling,29,1.84,3,Happy
1252,2016-05-02,41,Male,171.6,65.3,13663,798.5,10,85,Cycling,24,2.77,1,Neutral
1980,2016-05-03,56,Female,187.7,70.7,18799,892.2,6.9,64,Running,41,3.17,10,Tired
1927,2016-05-04,47,Female,197.9,71.2,15517,755.9,3,65,Running,61,3.26,1,Tired
1982,2016-05-05,30,Male,185.4,100.1,19467,900,9.2,93,Gym,39,1.24,10,Tired
1160,2016-05-06,22,Female,174.8,66.9,18619,854.8,3.5,78,Cycling,47,2.58,7,Neutral
1255,2016-05-07,42,Male,193.2,74.2,4967,428,7.4,70,Yoga,40,2.54,1,Neutral
1322,2016-05-08,37,Male,176,45.6,14211,668.8,8.3,74,None,0,3.51,3,Happy
1127,2016-05-09,35,Male,160.9,69.5,7634,540.7,8,78,Gym,88,2.82,5,Tired
1017,2016-05-10,35,Male,169.6,75,1840,329.1,9.3,73,Gym,56,3.51,5,Happy
1792,2016-05-11,19,Female,177.6,49.4,2461,311.4,8.5,88,Walking,68,2.88,4,Neutral
1734,2016-05-12,27,Female,178.3,56,16405,763.3,9.8,76,None,0,2.45,8,Tired
1565,2016-05-13,29,Female,158.7,77.3,16003,845.4,6.9,82,Yoga,52,2.64,3,Neutral
1569,2016-05-14,30,Male,159.1,61.8,4472,339,6.4,76,Gym,64,3.57,8,Happy
1322,2016-05-15,28,Female,166.6,68.5,16847,813.8,6.5,75,None,0,1.59,6,Happy
1871,2016-05-16,36,Female,175.3,78.1,7575,532,9.1,84,Walking,25,3.13,4,Neutral
1685,2016-05-17,52,Male,176.6,100.6,5843,472.1,6,84,None,0,2.06,10,Neutral
1791,2016-05-18,56,Male,171.4,66.7,8739,613.8,8.3,59,Cycling,34,1.91,3,Tired
1625,2016-05-19,43,Female,161.7,96.5,15852,819.8,5.7,75,Yoga,28,3.22,10,Neutral
1287,2016-05-20,31,Male,187.4,45,17324,900,5.7,95,Cycling,80,1.88,10,Happy
1942,2016-05-21,41,Male,159.3,72.2,19893,900,8.8,71,Walking,75,2.76,2,Happy
1853,2016-05-22,58,Male,183,65,10157,711,7.7,80,Yoga,24,2.16,6,Neutral
1662,2016-05-23,18,Male,177.4,62,19422,900,3.8,87,Running,45,0.85,1,Neutral
1961,2016-05-24,39,Female,182.8,79.9,15516,803.1,5.7,64,Running,76,2.83,10,Tired
1638,2016-05-25,40,Male,165.6,66.8,13432,737.6,3.1,71,Running,54,2.59,8,Happy
1154,2016-05-26,36,Male,168.6,45,19234,900,6.4,59,None,0,1.16,5,Happy
1489,2016-05-27,35,Male,170.6,46.2,8432,572.6,6.6,76,Gym,40,2.01,7,Happy
1385,2016-05-28,29,Male,165.2,80.8,19837,900,6.3,79,None,0,1.24,7,Neutral
1985,2016-05-29,45,Male,172.3,45.4,16148,862,8.8,81,None,0,3.01,10,Happy
1784,2016-05-30,45,Male,185.8,81.2,12194,704.1,7.6,91,None,0,3.47,6,Neutral
1103,2016-05-31,50,Male,157,71.9,15819,851.9,10,76,None,0,3.09,5,Tired
1928,2016-06-01,36,Male,163.4,67.4,7625,453.9,7.8,63,Running,42,3.19,2,Neutral
1392,2016-06-02,45,Female,162.3,68.8,8404,548.5,7.8,66,Gym,58,2.14,3,Tired
1810,2016-06-03,54,Male,169.1,77.7,15674,900,7.4,67,Gym,41,2.88,3,Tired
1245,2016-06-04,43,Female,168.6,52.3,11507,637.4,6.6,77,Walking,74,2.49,5,Neutral
1175,2016-06-05,52,Male,177.7,70.6,19697,900,6,98,Running,50,2.63,2,Tired
1038,2016-06-06,51,Male,170.3,52.9,5623,332.8,6.6,74,Yoga,66,3.17,1,Neutral
1476,2016-06-07,52,Male,173,72.5,8015,533.2,6.7,89,None,0,3.32,4,Happy
1681,2016-06-08,57,Male,174,79.7,16261,861.3,6.9,74,Gym,67,2.23,10,Neutral
1758,2016-06-09,33,Female,172.5,72.5,8782,557.1,8,63,Walking,58,1.51,3,Tired
1537,2016-06-10,55,Male,177,79.1,6214,485.1,7.5,67,Gym,40,2.37,3,Tired
1866,2016-06-11,30,Male,168.8,59.5,7938,503.6,6.2,68,Yoga,34,2.35,10,Happy
1817,2016-06-12,40,Female,186.5,69.1,3988,418.3,5.9,74,Yoga,64,2.7,6,Neutral
1920,2016-06-13,39,Female,195.4,66.4,6156,402.1,7.3,79,Running,38,3.08,9,Happy
1407,2016-06-14,33,Male,177.1,65.4,6512,532.6,5.6,68,Gym,72,1.16,10,Tired
1524,2016-06-15,45,Female,172.3,58,10788,642.2,6.4,83,Yoga,74,2.03,10,Neutral
1827,2016-06-16,52,Female,176.2,63.5,15185,803.8,6.2,85,Cycling,68,1.83,2,Tired
1505,2016-06-17,25,Female,159,53.3,19734,900,10,72,Yoga,80,3.38,5,Neutral
1902,2016-06-18,39,Male,171.8,45,10971,583.4,5.1,84,Yoga,79,2.35,2,Happy
1824,2016-06-19,38,Male,162.7,59.5,11640,683.1,5.8,56,Gym,43,2.14,6,Happy
1035,2016-06-20,43,Male,175.1,79.4,7487,463.6,6.2,51,None,0,2.88,1,Tired
1684,2016-06-21,57,Female,162.7,73.5,14688,837.3,6.3,83,Yoga,80,2.08,1,Happy
1019,2016-06-22,38,Male,166.6,51.2,13452,752.5,8.5,71,Walking,42,2.49,9,Happy
1320,2016-06-23,42,Female,151.3,63.9,16372,783.6,6.6,97,None,0,3.77,10,Tired
1775,2016-06-24,58,Male,158.3,80.4,12999,758,5,74,Yoga,30,3.75,5,Tired
1511,2016-06-25,18,Male,173.5,63.3,14434,769.2,9.1,65,Cycling,61,2.21,9,Tired
1399,2016-06-26,23,Female,161.3,48.7,13416,734.4,7.4,92,Yoga,44,2.37,8,Neutral
1653,2016-06-27,40,Male,180.6,103.9,14945,850,7.6,82,Running,53,2.07,9,Tired
1971,2016-06-28,40,Female,160.5,67.5,2017,211,8,90,Gym,41,1.15,9,Neutral
