brand,condition,Case_Size_mm,Country,price,Seller_ID,Is_Worldwide_Shipping,title
Apple,Open box,44.0,United States,899.0,Seller_0035,1,24K Gold Plated 44MM Apple Watch SERIES 5 Stainless Steel Red Band GPS LTE
Apple,Open box,45.0,United States,899.0,Seller_0035,1,Custom WHITE Gold Plated 45MM Apple Watch SERIES 7 White Sport Band
Garmin,New,41.0,United Kingdom,899.0,Seller_0042,1,Garmin Venu 3S 41mm Sage Gray 8GB Wifi + Bluetooth Smartwatch NEW
Garmin,New,45.0,United Kingdom,899.0,Seller_0042,1,Garmin Venu 3 45mm Black 8GB Wifi + Bluetooth Smartwatch NEW
Apple,Open box,44.0,United States,899.0,Seller_0035,1,Custom 44mm Apple Watch Series 6 Stainless Steel 24K Gold Plated LTE+Blood O2
Garmin,New,41.0,United Kingdom,899.0,Seller_0042,1,Garmin Venu 3S 41mm Pebble Gray 8GB Wifi + Bluetooth Smartwatch NEW
Samsung,New,,United States,899.0,Seller_0038,1,Custom 24k Gold Plated Samsung Galaxy Watch 4 with Gold Bezel and Link Band 2021
Apple,Open box,44.0,United States,899.0,Seller_0035,1,44mm Apple Watch Series 6 Custom 24K Gold Plated Stainless Steel Black Leather B
Garmin,New,41.0,United Kingdom,899.0,Seller_0042,1,Garmin Venu 3S 41mm Ivory 8GB Wifi + Bluetooth Smartwatch NEW
Apple,Open box,44.0,United States,899.0,Seller_0035,1,24K Gold Plated 44MM Apple Watch  SERIES 6 Stainless Steel Black Leather GPS LTE
Apple,Open box,44.0,United States,899.0,Seller_0035,1,Custom 24K Rose Gold 44MM Apple Watch SERIES 6 Stainless Steel Rose Gold Band
Apple,New,38.0,United States,899.1,Seller_0082,1,Apple Smart Watch Sport 7000 38mm Rose Gold Alu Case Lavender 316L Ba Wristwatch
Apple,Open box,44.0,United States,899.0,Seller_0035,1,Custom 24K Rose Gold 44MM Apple Watch SERIES 6 Stainless Steel Rose Gold Link Ba
Apple,Open box,44.0,United States,899.0,Seller_0035,1,Custom 24K Rose Gold 44MM Apple Watch SERIES 5 Stainless Steel Rose Gold Band
Garmin,Used,47.0,Japan,748.19,Seller_0001,1,Garmin Approach S70 Bronze Edition Watch 47mm AMOLED Bronze Color GPS Golf
Apple,Used,40.0,United States,879.0,Seller_0083,0,"Apple Watch Series 6 Hermès GPS + Cellular, 40mm With Double Tour Leather Band"
Apple,New,,Italy,783.99,Seller_0029,0,Apple Watch Series 11 GPS+ Cellular Silver Aluminum C Smart Watch MFCR4ZR/A-
Apple,New,,Italy,777.99,Seller_0029,0,Apple Watch Series 11 GPS+ Cellular Space Grey Alumini Smart watch MFCA4ZR/A-
Apple,Open box,44.0,United States,899.0,Seller_0035,1,24K Gold Plated 44MM Apple Watch SERIES 5 With Gold Links Band GPS+LTE CUSTOM
Apple,Excellent - Refurbished,49.0,United States,896.99,Seller_0084,0,Apple Watch Ultra 2 Cellular Gray Titanium 49mm w/ Blue Trail Loop - Excellent
Apple,New,,Italy,776.99,Seller_0029,0,Apple Watch Series 11 GPS+ Cellular Space Grey Alumini Smart watch MFC94ZR/A-
Apple,New,,Italy,780.99,Seller_0029,0,Apple Watch Series 11 GPS+ Cellular Rose Gold Aluminiu Smart watch MFCJ4ZR/A-
Apple,Used,46.0,South Korea,893.05,Seller_0005,1,Apple Watch Series 10 46mm Cellular Smartwatch Used Good Condition
Apple,New,49.0,United States,890.88,Seller_0085,1,Apple Watch Ultra 2 GPS Cellular 49mm Smartwatch Sport Titanium One Size Track
Garmin,New,,United Kingdom,1299.0,Seller_0042,1,Garmin Instinct 2 Solar Tactical Edt Brown Bluetooth Smartwatch NEW
Garmin,New,,United Kingdom,1299.0,Seller_0042,1,Garmin Instinct 2 Solar Tactical Edt Black Bluetooth Smartwatch NEW
Samsung,New,42.0,United Kingdom,1299.0,Seller_0042,1,Samsung Galaxy Watch4 Classic (42mm) Bluetooth Black 16GB Smartwatch NEW
Samsung,New,42.0,United Kingdom,1299.0,Seller_0042,1,Samsung Galaxy Watch4 Classic (42mm) Bluetooth Silver 16GB Smartwatch NEW
Garmin,New,,United Kingdom,1299.0,Seller_0042,1,Garmin Instinct 2 Solar Surf Edt Green Bluetooth Smartwatch NEW
Apple,New,49.0,United States,890.0,Seller_0086,0,apple watch ultra 2 49mm titanium black new
Samsung,Open box,46.0,United States,899.0,Seller_0035,1,Custom 24k Gold 46mm Plated Samsung Galaxy Watch 4 Gold Bezel Rhinestones LTE
Garmin,New,,United States,889.95,Seller_0033,0,Garmin Fenix 7X Pro Sapphire Solar Edition Carbon Gray DLC Titanium & Black Band
Garmin,New,,United States,889.95,Seller_0033,0,Garmin Fenix 7X Pro Sapphire Solar Edition Carbon Gray DLC Titanium & Black Band
Apple,Open box,42.0,United States,888.37,Seller_0035,1,24K Gold 42MM Apple Watch SERIES 2 with Black Leather Band
Garmin,New,,United Kingdom,1299.0,Seller_0042,1,Garmin Instinct 2S Solar Surf Edt 32MB White Bluetooth Smartwatch NEW
Apple,Used,,Spain,759.0,Seller_0087,1,"Apple Watch Ultra 2 Black, 2024-"
Garmin,Used,47.0,Japan,727.44,Seller_0001,1,Garmin Approach S70 47mm Black GPS Golf Smartwatch
Garmin,New,41.0,United Kingdom,885.0,Seller_0042,1,Garmin Venu 3S 41mm French Gray 8GB Wifi + Bluetooth Smartwatch NEW
Apple,New,49.0,United States,875.0,Seller_0088,0,Apple Watch Ultra 2 (GPS +CELL) 49mm Titanium Case - Blue Ocean Band
Apple,New,,Italy,771.99,Seller_0029,0,Apple Watch Series 11 GPS+ Cellular Jet Black Aluminiu Smart watch MFC44ZR/A-
Apple,Open box,49.0,Germany,699.0,Seller_0061,1,🌟Apple Care+🌟 Apple Watch Ultra 2 — 49mm Titanium Black ✅Lightning Shipping✅-
Apple,New,49.0,Canada,940.0,Seller_0089,0,"Apple Watch Ultra 2 49mm (GPS + CELLULAR) Titanium Case, Trail Loop Band"
Samsung,Open box,42.0,United States,899.0,Seller_0038,1,Custom 24k Gold Plated 42mm Samsung Galaxy Watch 4 POLISHED Gray Band 2021
Apple,New,49.0,United Kingdom,629.73,Seller_0090,0,Apple Watch Ultra 2 49mm Titanium Case Indigo Alpine Loop #S NEW Model A2986
Apple,Open box,42.0,United States,881.02,Seller_0035,1,24K Rose Gold Plated 42MM Apple Watch SERIES 3 Rose Gold Links GPS+CELLULAR
Garmin,Used,51.0,Japan,731.09,Seller_0001,1,Garmin Epix Pro Gen 2 51mm Sapphire GPS Black Full Set Smartwatch GPS
Apple,Used,49.0,South Korea,880.47,Seller_0005,1,Apple Watch Ultra 2 49mm with 91% Battery
Apple,Open box,42.0,United States,881.02,Seller_0035,1,24K Gold Plated 42MM Apple Watch SERIES 2 with Modern Gold Link Band CUSTOM
Apple,Open box,42.0,United States,881.02,Seller_0035,1,24K GOLD Plated 42MM Apple Watch SERIES 3 Blue Plain Leather Band
Apple,New,49.0,United States,850.0,Seller_0091,0,"Apple Watch Ultra 2 49mm Titanium Case with Alpine Loop - Blue, Medium (GPS +..."
Apple,Open box,42.0,United States,881.02,Seller_0035,1,24K Gold Plated 42MM Apple Watch Series 2 with Leather Etoupe Double Buckle Cuff
Apple,Open box,42.0,United States,881.02,Seller_0035,1,24K Gold Plated 42MM Apple Watch SERIES 2 with Double Tour Brown Leather Band
Samsung,Open box,46.0,United States,899.0,Seller_0035,1,Custom 24k Gold Plated 46mm Samsung Galaxy Watch 4 POLISHED Gray Gold Band
Garmin,New,,United States,879.95,Seller_0033,0,"Garmin fēnix 7X Pro Sapphire Solar, Multisport GPS Smartwatch, Built-in"
Apple,Used,49.0,South Korea,879.23,Seller_0005,1,Apple Watch Ultra 2 Natural 49mm SSS Grade
Garmin,Used,50.0,Japan,764.07,Seller_0004,1,Garmin Instinct 3 Dual GPS Heart Rate Monitor Black 50mm Used
Apple,New,49.0,United States,879.0,Seller_0092,0,Apple Watch Ultra 3 49mm GPS Cellular Black Titanium w Milanese Loop L MF1T4LW/A
Apple,Excellent - Refurbished,49.0,United States,875.99,Seller_0084,0,Apple Watch Ultra Cellular Gray Titanium 49mm w/ Orange Ocean Band - Excellent
Garmin,Used,51.0,Japan,879.0,Seller_0093,1,Pre-owned Garmin Fenix 7X Sapphire Dual Power GPS Smart Watch Solar 51mm
Apple,New,,Italy,764.99,Seller_0029,0,Apple Watch Series 11 GPS+ Cellular Jet Black Aluminiu Smart watch MF834ZR/A-
Apple,New,,United States,875.0,Seller_0094,0,Apple Watch Ultra 3 GPS + Cellular
Garmin,New,47.0,Hong Kong,628.73,Seller_0045,1,"Garmin Approach S70 1.4"" AMOLED 47mm Black Golf GPS Smart Watch By FedEx"
Apple,Used,49.0,South Korea,880.48,Seller_0005,1,"Apple Watch Ultra 2 49mm - Lightly Used, Full Box Official"
Apple,New,49.0,United Kingdom,629.0,Seller_0095,1,New Apple Watch Ultra 2 Natural GPS + Cellular 49mm Smartwatch Milanese Loop (L)
Samsung,New,,United Kingdom,1275.0,Seller_0042,1,Samsung Galaxy Watch 5 Pro Bluetooth Gray Titanium 16GB + 1.5GB Smartwatch NEW
Apple,Used,41.0,United States,875.0,Seller_0096,0,Hermes Apple iWatch series 9 with 2 New bands 41mm -Limited Addition Space Black
Garmin,Used,47.0,Japan,749.97,Seller_0004,1,Garmin Approach S70 GPS Watch 47mm Black Golf Function Used
Samsung,New,,United Kingdom,1275.0,Seller_0042,1,Samsung Galaxy Watch 5 Pro Bluetooth Black Titanium 16GB + 1.5GB Smartwatch NEW
Apple,Used,,United States,850.0,Seller_0097,0,Apple Watch ⌚️ Used
Garmin,Used,47.0,United States,878.9,Seller_0098,0,Garmin Fenix 8 AMOLED GPS Smartwatch 47 mm Fiber - Slate Gray
Garmin,New,42.0,Japan,739.99,Seller_0099,0,Garmin Approach S70 Gray 42mm Premium GPS Golf Watch NEW
Apple,Used,,South Korea,867.92,Seller_0005,1,Apple Watch Ultra 2 Smartwatch with Original Strap Lightly Used
Samsung,New,46.0,United States,869.0,Seller_0100,0,"Custom 24k Gold Plated 46mm Samsung Galaxy Watch 4 Classic LTE, Gold Band"
Garmin,New,,United Kingdom,865.0,Seller_0042,1,Garmin vivomove Style Bluetooth Black & Slate Smartwatch NEW
Samsung,New,47.0,United Kingdom,1275.0,Seller_0042,1,Samsung Galaxy Watch Ultra (2025) 47mm 4G + Bluetooth White 64GB + 2GB NEW
Garmin,New,,United Kingdom,865.0,Seller_0042,1,Garmin Instinct 2 Solar Std Edt Grey Bluetooth Smartwatch NEW
Garmin,New,,Germany,699.0,Seller_0025,1,010-02778-01 Garmin f?nix 7X Pro 3 56 cm (1.4) MIP Touchscreen 32 GB GPS 96 g ~D~-
Garmin,New,,United Kingdom,865.0,Seller_0042,1,Garmin Instinct 2 Solar Std Edt Black Bluetooth Smartwatch NEW
Garmin,New,,United Kingdom,865.0,Seller_0042,1,Garmin Instinct 2S Solar Std Edt 32MB Green Bluetooth Smartwatch NEW
Apple,New,49.0,United States,850.0,Seller_0101,0,Apple Watch Ultra 2 49mm Black Titanium + Dark Green Alpine Loop (Large) – Brand
Garmin,New,,United Kingdom,865.0,Seller_0042,1,Garmin Instinct 2S Solar Std Edt 32MB Black Bluetooth Smartwatch NEW
Garmin,Used,,United States,850.0,Seller_0102,0,Garmin D2 Charlie Titanium Aviator Smart Watch with Charger
Apple,New,49.0,United States,880.0,Seller_0103,0,Apple Watch Ultra 3 GPS + Cellular 49mm Natural Titanium Case Blue/Bright Blue
Garmin,Used,,Japan,865.0,Seller_0104,1,Garmin Edge 1040 Solar GPS Cycling Computer Solar Charging Model Used
Garmin,Used,47.0,United States,869.99,Seller_0067,0,Garmin fenix 8 AMOLED Sapphire 47mm Smartwatch (Black/Pebble Gray)
Garmin,New,,United Kingdom,865.0,Seller_0042,1,Garmin Instinct 2 Solar Std Edt Blue Bluetooth Smartwatch NEW
Garmin,New,,United Kingdom,865.0,Seller_0042,1,Garmin Instinct 2S Solar Std Edt 32MB Gray Bluetooth Smartwatch NEW
Garmin,Used,,Japan,859.0,Seller_0093,1,Preowned GARMIN Fenix 6 Pro Dual Power Slate Gray DLC/Black Smart Watch Unisex
Apple,Used,49.0,United States,850.0,Seller_0105,0,Apple Watch Ultra 2 49mm
Apple,Used,,Canada,910.8,Seller_0106,0,(B632)  Apple Watch ULTRA A2986
Apple,Open box,44.0,United States,850.0,Seller_0107,1,Apple Watch Series 6 Hermes 44mm 2 Bands AUTHENTIC with All Packaging and Manual
Apple,New,,Italy,745.99,Seller_0029,0,Apple Watch Series 11 GPS+ Cellular Silver Aluminum C Smart watch MF8J4ZR/A-
Garmin,Used,51.0,United States,859.0,Seller_0108,0,Garmin Fenix 8 AMOLED Sapphire 51mm
Apple,Used,46.0,South Korea,854.98,Seller_0005,1,Apple Watch Series 11 Silver Aluminum GPS 46mm - Unopened
Samsung,Open box,41.0,United States,849.99,Seller_0109,0,Samsung Galaxy Watch 3 SM-R855 41mm Stainless Steel Case LOT 27X
Apple,New,,Italy,744.99,Seller_0029,0,Apple Watch Series 11 GPS+ Cellular Silver Aluminum C Smart Watch MF8H4ZR/A-
Apple,New,,Italy,740.99,Seller_0029,0,Apple Watch Series 11 GPS+ Cellular Space Grey Alumini Smart watch MF8A4ZR/A-
Apple,Used,41.0,United States,850.0,Seller_0110,0,"Hermes Apple Watch Series 7, 41mm, Space Black Stainless Steel, GPS LTE"
Apple,New,,Italy,744.99,Seller_0029,0,Apple Watch Series 11 GPS+ Cellular Rose Gold Aluminiu Smart watch MF8E4ZR/A-
Apple,New,46.0,United Kingdom,800.0,Seller_0111,0,Apple Watch Series 10 GPS + Cellular 46mm Aluminum Case lack Sport Band - S/M.
Apple,New,49.0,United States,850.0,Seller_0103,0,Apple Watch Ultra 3 GPS + Cellular 49mm Titanium Case Black/Charcoal Trail Loop
Samsung,Open box,,United States,849.0,Seller_0038,1,Custom 24k Gold Plated Samsung Galaxy Watch 4 with Gold Bezel Black Band 2021
Apple,New,,Italy,740.99,Seller_0029,0,Apple Watch Series 11 GPS Cell Smart watch MF854ZR/A-
Apple,Open box,44.0,United States,849.0,Seller_0035,1,CUSTOM 24K Gold Plated 44mm Apple Watch Series 6 Stainless Steel Case Brown Band
Apple,Open box,44.0,United States,849.0,Seller_0035,1,Custom 24K Rose Gold 44MM Apple Watch SERIES 4 Stainless Steel Rose Gold Band
Apple,New,44.0,United States,849.0,Seller_0035,1,24K Gold Plated 44MM Apple Watch SERIES 5 Gold Link Band Diamond Rhinestones LTE
Apple,Used,46.0,South Korea,845.33,Seller_0005,1,"Apple Watch Series 10 Titanium 46mm, Slate, Pre-Owned, Full Set"
Apple,New,49.0,United Kingdom,599.99,Seller_0112,0,Apple Watch Ultra 2 2024 49mm GPS + Cellular Natural Navy Ocean Band Brand new.
Garmin,New,50.0,United Kingdom,845.0,Seller_0042,1,Garmin Instinct 2X Solar Tactical Ed. 50mm Black GPS + Bluetooth Smartwatch NEW
Apple,Used,,South Korea,842.8,Seller_0005,1,Apple Watch Ultra 2 Titanium LTE with 95% Battery
Garmin,New,45.0,United Kingdom,845.0,Seller_0042,1,Garmin Venu 3 45mm Whitestone 8GB Wifi + Bluetooth Smartwatch NEW
Apple,Open box,44.0,United States,849.0,Seller_0035,1,44mm Apple Watch Series 5 Custom 24K Gold Plated Stainless Steel GPS Cellular
Samsung,Used,45.0,United Kingdom,600.77,Seller_0113,0,Set Of TWO Samsung Galaxy Watch 5 Pro ✅ BT NFC 45mm Black Titanium
Garmin,Used,42.0,Japan,726.59,Seller_0004,1,Garmin Forerunner 570 42mm Running Smartwatch Black  Unused
Apple,Used,46.0,South Korea,842.8,Seller_0005,1,Apple Watch Series 11 46mm GPS Space Black Smartwatch
Apple,Open box,49.0,United Kingdom,599.0,Seller_0114,0,Apple Watch Ultra 3 49mm (Open Box Item) A3281
Apple,Used,49.0,South Korea,845.32,Seller_0005,1,Apple Watch Ultra 2 49mm Celluar SS Grade
Apple,New,49.0,United States,839.95,Seller_0033,0,Apple Watch Ultra 2 [GPS + Cellular 49mm] Smartwatch with Rugged Titanium Case &
Apple,Excellent - Refurbished,49.0,United States,839.95,Seller_0033,0,Apple Watch Ultra 2 [GPS + Cellular 49mm] Smartwatch with Rugged Titanium Case &
Apple,Excellent - Refurbished,49.0,United States,839.95,Seller_0033,0,Apple Watch Ultra 2 [GPS + Cellular 49mm] Smartwatch with Rugged Titanium Case &
Garmin,New,,United Kingdom,630.58,Seller_0115,1,"Garmin fnix 7X SOLAR, Large Multisport GPS Smartwatch, Solar Charging, Advanced"
Apple,Excellent - Refurbished,49.0,United States,839.95,Seller_0033,0,Apple Watch Ultra 2 [GPS + Cellular 49mm] Smartwatch with Rugged Titanium Case &
Apple,Open box,49.0,United Kingdom,599.99,Seller_0116,0,"Apple Watch Ultra 2 [GPS+CELLULAR, 49mm] Titanium Case with Orange Ocean Band"
Garmin,Used,51.0,United States,850.0,Seller_0117,0,epix™ Pro (Gen 2) – Sapphire Edition | 51 mmCarbon Gray DLC Titanium & HRM-Pro™
Apple,New,49.0,United States,840.0,Seller_0118,0,Apple Watch Ultra 3 49mm GPS + Cell Titanium w/ Large Milanese Loop MF0E4LW/A
Apple,New,49.0,United States,839.95,Seller_0033,0,Apple Watch Ultra 2 [GPS + Cellular 49mm] Smartwatch with Rugged Titanium Case &
Apple,Excellent - Refurbished,49.0,United States,839.95,Seller_0033,0,Apple Watch Ultra 2 [GPS + Cellular 49mm] Smartwatch with Rugged Titanium Case &
Apple,New,49.0,United States,839.95,Seller_0033,0,Apple Watch Ultra 2 [GPS + Cellular 49mm] Smartwatch with Rugged Titanium Case &
Samsung,New,47.0,United Kingdom,1225.0,Seller_0042,1,Samsung Galaxy Watch6 Classic 47mm Bluetooth Silver Smartwatch SM-R960N NEW
Apple,Excellent - Refurbished,49.0,United States,839.95,Seller_0033,0,Apple Watch Ultra 2 [GPS + Cellular 49mm] Smartwatch with Rugged Titanium Case &
Apple,New,49.0,United States,839.95,Seller_0033,0,Apple Watch Ultra 2 [GPS + Cellular 49mm] Smartwatch with Rugged Titanium Case &
Garmin,Open box,47.0,United Kingdom,599.99,Seller_0119,0,fenix 8 solar 47mm  Smartwatch Multisport Black
Apple,New,49.0,United Kingdom,599.0,Seller_0120,0,Apple watch ultra 3 49mm Natural Titanium case with Ocean Band BRAND NEW SEALED
Apple,New,46.0,United Kingdom,599.0,Seller_0095,1,New Apple Watch Series 10 Natural Titanium 46mm Gps+Cellular) Milanese Mens M/L
Apple,New,49.0,United States,835.0,Seller_0103,0,Apple Watch Ultra 2 GPS + Cellular 49mm Titanium Case Dark Green Alpine Loop - M
Apple,New,49.0,United States,835.0,Seller_0103,0,Apple Watch Ultra 2 GPS + Cellular 49mm Titanium Case Dark Green Alpine Loop - L
Apple,New,49.0,United States,830.0,Seller_0103,0,Apple Watch Ultra 3 GPS + Cellular 49mm Titanium Case Anchor Blue Ocean Band
Apple,New,49.0,United Kingdom,599.99,Seller_0095,1,Apple Watch Ultra 2 GPS + Cellular 49mm Smartwatch with Black Milanese Loop M/L
Apple,New,49.0,United States,832.0,Seller_0103,0,Apple  Watch Ultra 3 GPS + Cellular 49mm Black Titanium Case Black Ocean Band
Apple,New,49.0,United States,829.95,Seller_0033,0,Apple Watch Ultra 2 [GPS + Cellular 49mm] Smartwatch with Rugged Titanium Case &
Samsung,Open box,46.0,United States,832.02,Seller_0035,1,CUSTOM 24K Rose Gold Plated 46MM Samsung Galaxy Watch Rose Gold Diamonds Band
Garmin,Used,,Canada,920.0,Seller_0106,0,(83239-1) Garmin Felix 7X Smart Watch
Apple,Excellent - Refurbished,49.0,United States,829.95,Seller_0033,0,Apple Watch Ultra 2 [GPS + Cellular 49mm] Smartwatch with Rugged Titanium Case &
Apple,New,49.0,United States,830.0,Seller_0103,0,Apple Watch Ultra 3 GPS + Cellular 49mm Titanium Case Light Blue Alpine Loop - L
Apple,Open box,42.0,United States,825.0,Seller_0121,0,Apple Watch Series 11 42mm Gold Titanium GPS + Cellular With Gold Link Bracelet
Apple,Excellent - Refurbished,49.0,United States,829.95,Seller_0033,0,Apple Watch Ultra 2 49mm GPS+Cellular Titanium w/Indigo Alpine Loop S
Apple,New,49.0,United States,800.0,Seller_0122,0,Apple Watch Ultra 2 49mm Titanium Ocean Blue Band with Blood Oxygen Sensor
Garmin,New,47.0,Italy,699.99,Seller_0055,1,Garmin FENIX 7 Smartwatch Silicone Graphite TOUCHSCREEN 47mm 010-02540-01-
Garmin,Used,47.0,Japan,682.67,Seller_0001,1,Garmin Approach S70 47mm / Approach CT10 GPS Smartwatch Golf GPS Watch
Apple,Open box,44.0,United States,829.0,Seller_0035,1,24K Gold Plated 44MM Apple Watch SERIES 4 With White Sport Band GPS+CELLULAR
Apple,Excellent - Refurbished,49.0,United States,829.95,Seller_0033,0,Apple Watch Ultra 2 [GPS + Cellular 49mm] Smartwatch with Rugged Titanium Case &
Garmin,Used,,Japan,710.0,Seller_0123,1,Garmin Approach S70 Premium GPS Golf Watch W/Box SmartWatch Japan
Apple,Used,45.0,United States,800.0,Seller_0124,0,Apple Watch Series 8 45mm GPS Cellular Unlocked Graphite Stainless Steel Case
Samsung,Used,47.0,Canada,862.5,Seller_0106,0,(N93309-1) Samsung SM-L705F Galaxy Watch Ultra - 47mm
Samsung,New,47.0,Israel,791.9,Seller_0125,1,Samsung Watch 7 Ultra L705 47 mm Bluetooth LTE GPS Titanium Silver C000001030
Apple,Used,49.0,United States,800.0,Seller_0126,0,Apple Watch Ultra 3 Titanium 49mm cellular Black Silicone Band GPS Cellular
Samsung,New,47.0,Israel,791.9,Seller_0125,1,Samsung Watch 7 Ultra L705 32GB 47 mm Bluetooth GPS Titanium White C000001029
Apple,Used,42.0,South Korea,821.44,Seller_0005,1,Apple Watch Series 11 42mm GPS + Cellular Unopened Box
Apple,New,42.0,United States,809.96,Seller_0127,0,Apple Watch 1st Gen 42mm Stainless Steel Milanese Loop Sealed Series 0 MJ3Y2LL/A
Apple,Used,42.0,South Korea,817.68,Seller_0005,1,Apple Watch Series 11 42mm Cellular Unopened Box New
Garmin,New,,Italy,713.99,Seller_0029,0,Garmin Fenix E Black/Slate Grey Smart Watch 010-03025-01-
Apple,New,45.0,United States,800.0,Seller_0128,0,Apple Watch Hermès 45mm Black Aluminum Case Orange Rubber Band
Apple,New,46.0,United States,813.19,Seller_0129,0,Apple Watch Series 11 GPS 46mm M/L MEUX4LW/A  Black Aluminum Case w Sports band
Garmin,Used,47.0,United States,816.99,Seller_0130,0,"Garmin Fenix 8 - 47mm GPS Smartwatch, Black (Excellent Condition). ~922~"
Apple,New,49.0,United States,830.0,Seller_0103,0,Apple Watch Ultra 3 GPS + Cellular 49mm Titanium Case Black Alpine Loop - L
Apple,New,49.0,United States,815.0,Seller_0103,0,Apple Watch Ultra 3 GPS + Cellular 49mm Black Titanium Case Black Alpine Loop M
Apple,New,49.0,United Kingdom,589.0,Seller_0131,0,Apple Watch Ultra 2 49mm Black Titanium GPS + Cellular –Brand New Sealed MX5U3QA
